 

stn;time;hns000y0
MAG;1979;27
MAG;1980;23
MAG;1981;91
MAG;1982;12
MAG;1983;73
MAG;1984;30
MAG;1985;136
MAG;1986;120
MAG;1987;25
MAG;1988;0
MAG;1989;0
MAG;1990;46
MAG;1991;21
MAG;1992;7
MAG;1993;12
MAG;1994;2
MAG;1995;20
MAG;1996;19
MAG;1997;2
MAG;1998;0
MAG;1999;1
MAG;2000;15
MAG;2001;28
MAG;2002;5
MAG;2003;33
MAG;2004;22
MAG;2005;40
MAG;2006;63
MAG;2007;0
MAG;2008;27
MAG;2009;31
