 

stn;time;rre150mx
ROB;195901;7.0
ROB;195902;1.7
ROB;195903;22.5
ROB;195904;23.5
ROB;195905;14.3
ROB;195906;12.0
ROB;195907;24.7
ROB;195908;19.9
ROB;195909;9.8
ROB;195910;51.9
ROB;195911;33.0
ROB;195912;37.2
ROB;196001;32.1
ROB;196002;26.7
ROB;196003;24.5
ROB;196004;7.1
ROB;196005;21.3
ROB;196006;36.0
ROB;196007;31.2
ROB;196008;35.0
ROB;196009;111.6
ROB;196010;34.7
ROB;196011;28.9
ROB;196012;37.5
ROB;196101;31.6
ROB;196102;9.5
ROB;196103;2.4
ROB;196104;22.0
ROB;196105;33.1
ROB;196106;26.5
ROB;196107;27.1
ROB;196108;24.7
ROB;196109;5.2
ROB;196110;37.0
ROB;196111;45.0
ROB;196112;33.2
ROB;196201;38.3
ROB;196202;4.2
ROB;196203;33.2
ROB;196204;40.0
ROB;196205;23.8
ROB;196206;40.7
ROB;196207;19.7
ROB;196208;13.8
ROB;196209;27.6
ROB;196210;14.5
ROB;196211;23.0
ROB;196212;22.7
ROB;196301;16.5
ROB;196302;9.2
ROB;196303;37.2
ROB;196304;32.8
ROB;196305;16.5
ROB;196306;35.1
ROB;196307;20.0
ROB;196308;41.4
ROB;196309;30.2
ROB;196310;18.2
ROB;196311;86.2
ROB;196312;20.2
ROB;196401;3.6
ROB;196402;8.3
ROB;196403;24.7
ROB;196404;32.3
ROB;196405;21.1
ROB;196406;52.0
ROB;196407;20.4
ROB;196408;29.6
ROB;196409;11.6
ROB;196410;30.2
ROB;196411;32.8
ROB;196412;29.8
ROB;196501;10.8
ROB;196502;0.8
ROB;196503;23.8
ROB;196504;5.2
ROB;196505;31.1
ROB;196506;19.5
ROB;196507;27.2
ROB;196508;66.0
ROB;196509;56.7
ROB;196510;11.4
ROB;196511;44.8
ROB;196512;25.4
ROB;196601;15.8
ROB;196602;42.3
ROB;196603;0.6
ROB;196604;30.2
ROB;196605;34.2
ROB;196606;13.4
ROB;196607;44.7
ROB;196608;40.2
ROB;196609;27.5
ROB;196610;35.5
ROB;196611;67.8
ROB;196612;39.7
ROB;196701;3.2
ROB;196702;24.3
ROB;196703;36.5
ROB;196704;44.8
ROB;196705;20.0
ROB;196706;13.1
ROB;196707;22.5
ROB;196708;18.6
ROB;196709;31.9
ROB;196710;42.3
ROB;196711;49.7
ROB;196712;2.8
ROB;196801;9.0
ROB;196802;19.2
ROB;196803;31.5
ROB;196804;44.2
ROB;196805;19.8
ROB;196806;21.1
ROB;196807;28.4
ROB;196808;47.3
ROB;196809;82.7
ROB;196810;33.4
ROB;196811;55.2
ROB;196812;23.4
ROB;196901;33.0
ROB;196902;17.1
ROB;196903;18.6
ROB;196904;31.4
ROB;196905;40.0
ROB;196906;38.1
ROB;196907;25.3
ROB;196908;34.1
ROB;196909;22.9
ROB;196910;0.0
ROB;196911;72.8
ROB;196912;6.9
ROB;197001;24.5
ROB;197002;12.2
ROB;197003;20.5
ROB;197004;14.2
