 

stn;time;rzz150mx
AGREH;200001;0.5
AGREH;200002;1.4
AGREH;200003;1.2
AGREH;200004;1.8
AGREH;200005;3.3
AGREH;200006;10.0
AGREH;200007;5.2
AGREH;200008;3.6
AGREH;200009;2.8
AGREH;200010;3.1
AGREH;200011;1.8
AGREH;200012;1.1
AGREH;200101;1.8
AGREH;200102;1.1
AGREH;200103;2.9
AGREH;200104;2.1
AGREH;200105;4.6
AGREH;200106;3.0
AGREH;200107;4.7
AGREH;200108;3.3
AGREH;200109;2.8
AGREH;200110;2.5
AGREH;200111;1.9
AGREH;200112;0.7
AGREH;200201;1.2
AGREH;200202;2.6
AGREH;200203;1.3
AGREH;200204;1.1
AGREH;200205;2.6
AGREH;200206;8.1
AGREH;200207;3.7
AGREH;200208;2.9
AGREH;200209;6.7
AGREH;200210;1.7
AGREH;200211;2.9
AGREH;200212;0.7
AGREH;200301;1.4
AGREH;200302;0.9
AGREH;200303;1.2
AGREH;200304;1.3
AGREH;200305;4.1
AGREH;200306;4.8
AGREH;200307;4.1
AGREH;200308;5.9
AGREH;200309;3.3
AGREH;200310;2.1
AGREH;200311;0.5
AGREH;200312;1.2
AGREH;200401;2.9
AGREH;200402;0.9
AGREH;200403;0.8
AGREH;200404;0.9
AGREH;200405;11.4
AGREH;200406;4.3
AGREH;200407;6.4
AGREH;200408;4.8
AGREH;200409;0.3
AGREH;200410;5.7
AGREH;200411;2.0
AGREH;200412;1.3
AGREH;200501;1.8
AGREH;200502;1.8
AGREH;200503;1.0
AGREH;200504;1.7
AGREH;200505;3.3
AGREH;200506;4.0
AGREH;200507;6.1
AGREH;200508;3.4
AGREH;200509;2.6
AGREH;200510;1.0
AGREH;200511;0.7
AGREH;200512;2.2
AGREH;200601;0.6
AGREH;200602;1.3
AGREH;200603;1.8
AGREH;200604;1.2
AGREH;200605;8.6
AGREH;200606;7.0
AGREH;200607;2.4
AGREH;200608;4.2
AGREH;200609;0.0
AGREH;200610;0.0
AGREH;200611;0.0
AGREH;200612;0.0
AGREH;200701;0.0
AGREH;200702;2.1
AGREH;200703;1.2
AGREH;200704;0.4
AGREH;200705;2.3
AGREH;200706;8.1
AGREH;200707;4.7
AGREH;200708;6.3
AGREH;200709;1.1
AGREH;200710;1.2
AGREH;200711;1.1
AGREH;200712;1.6
AGREH;200801;1.8
AGREH;200802;1.0
AGREH;200803;1.3
AGREH;200804;1.4
AGREH;200805;1.0
AGREH;200806;4.6
AGREH;200807;6.2
AGREH;200808;4.2
AGREH;200809;2.3
AGREH;200810;3.4
AGREH;200811;1.1
AGREH;200812;1.0
AGREH;200901;0.0
AGREH;200902;0.8
AGREH;200903;0.0
AGREH;200904;0.5
AGREH;200905;9.4
AGREH;200906;5.9
AGREH;200907;9.5
AGREH;200908;1.8
AGREH;200909;10.0
AGREH;200910;3.0
AGREH;200911;1.4
AGREH;200912;1.6
AGREH;201001;0.6
AGREH;201002;0.6
AGREH;201003;0.9
AGREH;201004;0.8
AGREH;201005;3.9
AGREH;201006;3.8
AGREH;201007;8.1
AGREH;201008;4.9
AGREH;201009;1.5
AGREH;201010;1.6
AGREH;201011;0.9
AGREH;201012;0.9
AGREH;201101;0.9
AGREH;201102;0.8
AGREH;201103;0.8
AGREH;201104;3.8
AGREH;201105;2.5
AGREH;201106;4.5
AGREH;201107;8.5
AGREH;201108;8.3
AGREH;201109;4.9
AGREH;201110;1.4
AGREH;201111;0.2
AGREH;201112;2.4
AGREH;201201;2.8
AGREH;201202;0.6
AGREH;201203;0.4
AGREH;201204;2.0
AGREH;201205;3.5
AGREH;201206;2.4
AGREH;201207;16.4
AGREH;201208;4.0
AGREH;201209;3.6
AGREH;201210;5.0
AGREH;201211;1.1
AGREH;201212;1.1
AGREH;201301;1.0
AGREH;201302;1.4
AGREH;201303;1.2
AGREH;201304;3.8
AGREH;201305;1.5
AGREH;201306;2.6
AGREH;201307;7.2
AGREH;201308;3.1
