 

stn;time;tre200y0
DLFRS;1951;7.2
DLFRS;1952;6.5
DLFRS;1953;7.4
DLFRS;1954;6.0
DLFRS;1955;6.2
DLFRS;1956;5.2
DLFRS;1957;7.0
DLFRS;1958;6.5
DLFRS;1959;7.8
DLFRS;1960;6.7
DLFRS;1961;7.8
DLFRS;1962;5.5
DLFRS;1963;5.7
DLFRS;1964;6.8
DLFRS;1965;5.7
DLFRS;1966;6.8
DLFRS;1967;6.9
DLFRS;1968;6.3
DLFRS;1969;6.2
DLFRS;1970;6.1
DLFRS;1971;6.9
DLFRS;1972;6.4
DLFRS;1973;6.3
DLFRS;1974;6.9
DLFRS;1975;6.9
DLFRS;1976;6.9
DLFRS;1977;7.0
DLFRS;1978;6.0
DLFRS;1979;6.4
DLFRS;1980;5.9
DLFRS;1981;6.4
DLFRS;1982;7.3
DLFRS;1983;7.4
DLFRS;1984;6.2
DLFRS;1985;6.1
DLFRS;1986;6.3
DLFRS;1987;6.2
DLFRS;1988;7.2
DLFRS;1989;8.1
DLFRS;1990;7.7
DLFRS;1991;6.7
DLFRS;1992;7.6
DLFRS;1993;6.9
DLFRS;1994;8.2
DLFRS;1995;7.3
DLFRS;1996;5.9
DLFRS;1997;7.6
DLFRS;1998;7.3
DLFRS;1999;7.4
DLFRS;2000;8.2
DLFRS;2001;7.4
DLFRS;2002;8.0
DLFRS;2003;8.2
DLFRS;2004;7.1
DLFRS;2005;7.3
DLFRS;2006;8.0
DLFRS;2007;7.9
DLFRS;2008;7.5
DLFRS;2009;7.7
DLFRS;2010;6.4
DLFRS;2011;8.5
DLFRS;2012;7.7
DLFRS;2013;7.0
DLFRS;2014;8.8
DLFRS;2015;8.8
DLFRS;2016;8.0
DLFRS;2017;8.1
DLFRS;2018;9.0
DLFRS;2019;8.6
DLFRS;2020;9.1
