 

stn;time;rhh150mx
TIPIO;201701;1.4
TIPIO;201702;2.0
TIPIO;201703;3.4
TIPIO;201704;3.2
TIPIO;201705;5.0
TIPIO;201706;9.8
TIPIO;201707;7.0
TIPIO;201708;13.2
TIPIO;201709;7.8
TIPIO;201710;2.8
TIPIO;201711;2.8
TIPIO;201712;2.2
TIPIO;201801;5.8
TIPIO;201802;1.6
TIPIO;201803;5.6
TIPIO;201804;8.2
TIPIO;201805;11.0
TIPIO;201806;9.6
TIPIO;201807;10.0
TIPIO;201808;6.6
TIPIO;201809;4.0
TIPIO;201810;12.0
TIPIO;201811;4.2
TIPIO;201812;4.0
TIPIO;201901;2.4
TIPIO;201902;2.4
TIPIO;201903;3.8
TIPIO;201904;10.2
TIPIO;201905;3.8
TIPIO;201906;15.4
TIPIO;201907;15.2
TIPIO;201908;28.0
TIPIO;201909;8.6
TIPIO;201910;10.6
TIPIO;201911;2.4
TIPIO;201912;3.0
TIPIO;202001;2.0
TIPIO;202002;3.2
TIPIO;202003;2.2
TIPIO;202004;3.6
TIPIO;202005;8.0
