 

stn;time;rti150yx
SIE;1961;19610712
SIE;1962;19620907
SIE;1963;19631007
SIE;1964;19640514
SIE;1965;19650610
SIE;1966;19660717
SIE;1967;19671017
SIE;1968;19680921
SIE;1969;19690706
SIE;1970;19700809
SIE;1971;19710811
SIE;1972;19721113
SIE;1973;19730623
SIE;1974;19740623
SIE;1975;19750823
SIE;1976;19760719
SIE;1977;19770731
SIE;1978;19780807
SIE;1979;19790606
SIE;1980;19800124
SIE;1981;19810928
SIE;1982;19820605
SIE;1983;19830803
SIE;1984;19840905
SIE;1985;19850502
SIE;1986;19860409
SIE;1987;19870615
SIE;1988;19880604
SIE;1989;19890808
SIE;1990;19900214
SIE;1991;19910511
SIE;1992;19920829
SIE;1993;19930705
SIE;1994;19940824
SIE;1995;19950808
SIE;1996;19960508
SIE;1997;19970828
SIE;1998;19980607
SIE;1999;19990512
SIE;2000;20000920
SIE;2001;20010715
SIE;2002;20020606
SIE;2003;20030830
SIE;2004;20040602
SIE;2005;20050821
SIE;2006;20060916
SIE;2007;20070808
SIE;2008;20080815
SIE;2009;20090717
SIE;2010;20100925
SIE;2011;20110629
SIE;2012;20121009
SIE;2013;20130531
SIE;2014;20141105
SIE;2015;20151120
SIE;2016;20160608
SIE;2017;20170831
SIE;2018;20180612
SIE;2019;20190520
SIE;2020;20200803
