 

stn;time;rre150m0
TINOV;201711;102.0
TINOV;201712;116.6
TINOV;201801;75.0
TINOV;201802;21.4
TINOV;201803;160.8
TINOV;201804;144.4
TINOV;201805;374.8
TINOV;201806;71.0
TINOV;201807;155.4
TINOV;201808;302.2
TINOV;201809;53.6
TINOV;201810;309.4
TINOV;201811;224.8
TINOV;201812;10.4
TINOV;201901;13.0
TINOV;201902;45.6
TINOV;201903;64.0
TINOV;201904;221.2
TINOV;201905;98.0
TINOV;201906;83.0
TINOV;201907;80.4
TINOV;201908;346.8
TINOV;201909;66.4
TINOV;201910;258.8
TINOV;201911;445.2
TINOV;201912;229.8
TINOV;202001;3.2
TINOV;202002;0.8
TINOV;202003;89.8
TINOV;202004;105.6
TINOV;202005;207.4
TINOV;202006;321.0
TINOV;202007;46.0
TINOV;202008;163.8
TINOV;202009;158.8
TINOV;202010;306.4
TINOV;202011;2.6
TINOV;202012;131.6
TINOV;202101;89.2
TINOV;202102;70.2
TINOV;202103;9.8
