 

stn;time;fklnd3m0
IYPFS;200801;0
IYPFS;200802;0
IYPFS;200803;0
IYPFS;200804;0
IYPFS;200805;0
IYPFS;200806;0
IYPFS;200807;0
IYPFS;200808;0
IYPFS;200809;0
IYPFS;200810;0
IYPFS;200811;0
IYPFS;200812;0
IYPFS;200901;0
IYPFS;200902;0
IYPFS;200903;0
IYPFS;200904;0
IYPFS;200905;0
IYPFS;200906;0
IYPFS;200907;0
IYPFS;200908;0
IYPFS;200909;0
IYPFS;200910;0
IYPFS;200911;0
IYPFS;200912;0
IYPFS;201001;0
IYPFS;201002;0
IYPFS;201003;0
IYPFS;201004;0
IYPFS;201005;0
IYPFS;201006;0
IYPFS;201007;0
IYPFS;201008;0
IYPFS;201009;0
IYPFS;201010;0
IYPFS;201011;0
IYPFS;201012;0
IYPFS;201101;0
IYPFS;201102;0
IYPFS;201103;0
IYPFS;201104;0
IYPFS;201105;0
IYPFS;201106;0
IYPFS;201107;0
IYPFS;201108;0
IYPFS;201109;0
IYPFS;201110;0
IYPFS;201111;0
IYPFS;201112;0
IYPFS;201201;0
IYPFS;201202;0
IYPFS;201203;0
IYPFS;201204;0
IYPFS;201205;0
IYPFS;201206;0
IYPFS;201207;0
IYPFS;201208;0
IYPFS;201209;0
IYPFS;201210;0
IYPFS;201211;0
IYPFS;201212;0
IYPFS;201301;0
IYPFS;201302;0
IYPFS;201303;0
IYPFS;201304;0
IYPFS;201305;0
IYPFS;201306;0
IYPFS;201307;0
IYPFS;201308;0
IYPFS;201309;0
IYPFS;201310;0
IYPFS;201311;0
IYPFS;201312;0
IYPFS;201401;0
IYPFS;201402;0
IYPFS;201403;0
IYPFS;201404;0
IYPFS;201405;0
IYPFS;201406;0
IYPFS;201407;0
IYPFS;201408;0
IYPFS;201409;0
IYPFS;201410;0
IYPFS;201411;0
IYPFS;201412;0
IYPFS;201501;0
IYPFS;201502;0
IYPFS;201503;0
IYPFS;201504;0
IYPFS;201505;0
IYPFS;201506;0
IYPFS;201507;0
IYPFS;201508;0
IYPFS;201509;0
IYPFS;201510;0
IYPFS;201511;0
IYPFS;201512;0
IYPFS;201601;0
IYPFS;201602;0
IYPFS;201603;0
IYPFS;201604;0
IYPFS;201605;0
IYPFS;201606;0
IYPFS;201607;0
IYPFS;201608;0
IYPFS;201609;0
IYPFS;201610;0
IYPFS;201611;0
