 

stn;time;rre150y0
LTH;1907;776.1
LTH;1908;882.2
LTH;1909;966.9
LTH;1910;1201.6
LTH;1911;751.7
LTH;1912;1050.1
LTH;1913;901.9
LTH;1914;1137.6
LTH;1915;1020.6
LTH;1916;1063.3
LTH;1917;1068.2
LTH;1918;859.2
LTH;1919;932.3
LTH;1920;736.6
LTH;1921;699.6
LTH;1922;1260.6
LTH;1923;1189.9
LTH;1924;854.5
LTH;1925;967.2
LTH;1926;878.0
LTH;1927;1090.8
LTH;1928;1008.7
LTH;1929;780.2
LTH;1930;1184.6
LTH;1931;1160.7
LTH;1932;904.8
LTH;1933;895.1
LTH;1934;907.0
LTH;1935;1220.6
LTH;1936;1151.6
LTH;1937;1132.3
LTH;1938;1014.0
LTH;1939;1274.9
LTH;1940;1231.5
LTH;1941;983.6
LTH;1942;928.4
LTH;1943;799.6
LTH;1944;1052.0
LTH;1945;875.3
LTH;1946;922.0
LTH;1947;723.2
LTH;1948;1050.5
LTH;1949;685.8
LTH;1950;1061.8
LTH;1951;1052.3
LTH;1952;1192.9
LTH;1953;703.0
LTH;1954;996.8
LTH;1955;1119.9
LTH;1956;986.6
LTH;1957;873.3
LTH;1958;986.0
LTH;1959;850.6
LTH;1960;1022.9
LTH;1961;945.5
LTH;1962;875.4
LTH;1963;836.3
LTH;1964;823.2
LTH;1965;1260.7
LTH;1966;1197.6
LTH;1967;962.0
LTH;1968;1212.9
LTH;1969;1148.9
LTH;1970;1082.4
