 

stn;time;rsd300y0
ALS;1864;7
ALS;1865;4
ALS;1866;5
ALS;1867;5
ALS;1868;5
ALS;1869;9
ALS;1870;5
ALS;1871;7
ALS;1872;11
ALS;1873;9
ALS;1874;9
ALS;1875;6
ALS;1876;13
ALS;1877;9
ALS;1878;2
ALS;1879;7
ALS;1880;10
ALS;1881;5
ALS;1882;5
ALS;1883;6
ALS;1884;4
ALS;1885;4
ALS;1886;5
ALS;1887;5
ALS;1888;9
ALS;1889;3
ALS;1890;10
ALS;1891;5
ALS;1892;3
ALS;1893;7
ALS;1894;7
ALS;1895;9
ALS;1896;8
ALS;1897;7
ALS;1898;5
ALS;1899;4
ALS;1900;0
ALS;1901;7
ALS;1902;3
ALS;1903;3
ALS;1904;3
ALS;1905;4
ALS;1906;5
ALS;1907;6
ALS;1908;5
ALS;1909;6
ALS;1910;6
ALS;1911;2
ALS;1912;5
ALS;1913;9
ALS;1914;5
ALS;1915;5
ALS;1916;3
ALS;1917;5
ALS;1918;8
ALS;1919;7
ALS;1920;6
ALS;1921;4
ALS;1922;8
ALS;1923;3
ALS;1924;7
ALS;1925;2
ALS;1926;9
ALS;1927;7
ALS;1928;3
ALS;1929;4
ALS;1930;13
ALS;1931;8
ALS;1932;6
ALS;1933;6
ALS;1934;5
ALS;1935;13
ALS;1936;9
ALS;1937;6
ALS;1938;3
ALS;1939;5
ALS;1940;14
ALS;1941;5
ALS;1942;4
ALS;1943;2
ALS;1944;9
ALS;1945;7
ALS;1946;4
ALS;1947;2
ALS;1948;4
ALS;1949;0
ALS;1950;4
ALS;1951;8
ALS;1952;4
ALS;1953;3
ALS;1954;7
ALS;1955;10
ALS;1956;9
ALS;1957;7
ALS;1958;5
ALS;1959;5
ALS;1960;8
ALS;1961;5
ALS;1962;4
ALS;1963;6
ALS;1964;10
ALS;1965;5
ALS;1966;8
ALS;1967;4
ALS;1968;8
ALS;1969;4
ALS;1970;9
ALS;1971;4
ALS;1972;10
ALS;1973;5
ALS;1974;4
ALS;1975;6
ALS;1976;5
ALS;1977;8
ALS;1978;7
ALS;1979;8
ALS;1980;3
ALS;1981;11
ALS;1982;8
ALS;1983;8
ALS;1984;9
ALS;1985;6
ALS;1986;12
ALS;1987;5
ALS;1988;8
ALS;1989;7
ALS;1990;7
ALS;1991;6
ALS;1992;10
ALS;1993;11
ALS;1994;13
ALS;1995;17
ALS;1996;8
ALS;1997;7
ALS;1998;9
ALS;1999;9
ALS;2000;8
ALS;2001;7
ALS;2002;10
ALS;2003;4
ALS;2004;6
ALS;2005;3
ALS;2006;5
ALS;2007;6
