 

stn;time;rhs150d0
ESZ;18790601;2.1
ESZ;18790602;0.0
ESZ;18790603;0.8
ESZ;18790604;0.0
ESZ;18790605;0.0
ESZ;18790606;1.0
ESZ;18790607;0.0
ESZ;18790608;2.6
ESZ;18790609;0.0
ESZ;18790610;0.8
ESZ;18790611;0.0
ESZ;18790612;8.7
ESZ;18790613;0.6
ESZ;18790614;1.0
ESZ;18790615;0.0
ESZ;18790616;5.0
ESZ;18790617;4.1
ESZ;18790618;0.0
ESZ;18790619;0.0
ESZ;18790620;1.7
ESZ;18790621;0.0
ESZ;18790622;0.5
ESZ;18790623;3.4
ESZ;18790624;23.8
ESZ;18790625;15.3
ESZ;18790626;0.0
ESZ;18790627;0.0
ESZ;18790628;0.0
ESZ;18790629;0.0
ESZ;18790630;0.0
ESZ;18790701;5.5
ESZ;18790702;5.9
ESZ;18790703;0.0
ESZ;18790704;4.0
ESZ;18790705;3.4
ESZ;18790706;5.9
ESZ;18790707;1.0
ESZ;18790708;10.6
ESZ;18790709;1.4
ESZ;18790710;8.7
ESZ;18790711;1.8
ESZ;18790712;0.0
ESZ;18790713;2.2
ESZ;18790714;6.0
ESZ;18790715;8.5
ESZ;18790716;0.0
ESZ;18790717;3.3
ESZ;18790718;0.0
ESZ;18790719;0.0
ESZ;18790720;9.1
ESZ;18790721;0.2
ESZ;18790722;1.4
ESZ;18790723;1.2
ESZ;18790724;0.0
ESZ;18790725;0.0
ESZ;18790726;6.4
ESZ;18790727;2.5
ESZ;18790728;0.0
ESZ;18790729;0.0
ESZ;18790730;0.0
ESZ;18790731;0.0
ESZ;18790801;0.0
ESZ;18790802;0.0
ESZ;18790803;0.0
ESZ;18790804;0.0
ESZ;18790805;12.3
ESZ;18790806;3.7
ESZ;18790807;0.0
ESZ;18790808;2.0
ESZ;18790809;9.7
ESZ;18790810;0.0
ESZ;18790811;0.0
ESZ;18790812;0.0
ESZ;18790813;0.0
ESZ;18790814;0.0
ESZ;18790815;0.0
ESZ;18790816;5.4
ESZ;18790817;0.0
ESZ;18790818;5.7
ESZ;18790819;0.9
ESZ;18790820;0.0
ESZ;18790821;0.0
ESZ;18790822;7.0
ESZ;18790823;1.4
ESZ;18790824;0.0
ESZ;18790825;0.0
ESZ;18790826;3.8
ESZ;18790827;0.0
ESZ;18790828;0.0
ESZ;18790829;0.0
ESZ;18790830;3.4
