 

stn;time;rhh150mx
DLOYM;200501;4.3
DLOYM;200502;5.0
DLOYM;200503;4.3
DLOYM;200504;4.5
DLOYM;200505;10.7
DLOYM;200506;7.7
DLOYM;200507;10.8
DLOYM;200508;11.5
DLOYM;200509;37.5
DLOYM;200510;3.1
DLOYM;200511;3.4
DLOYM;200512;4.3
DLOYM;200601;2.6
DLOYM;200602;3.0
DLOYM;200603;7.9
DLOYM;200604;4.5
DLOYM;200605;5.7
DLOYM;200606;9.8
DLOYM;200607;33.3
DLOYM;200608;6.5
DLOYM;200609;26.8
DLOYM;200610;6.4
DLOYM;200611;6.8
DLOYM;200612;3.4
DLOYM;200701;2.9
DLOYM;200702;4.9
DLOYM;200703;3.6
DLOYM;200704;3.5
DLOYM;200705;6.7
DLOYM;200706;9.9
DLOYM;200707;37.0
DLOYM;200708;16.2
DLOYM;200709;6.6
DLOYM;200710;4.6
DLOYM;200711;3.6
DLOYM;200712;3.8
DLOYM;200801;5.4
DLOYM;200802;3.1
DLOYM;200803;5.7
DLOYM;200804;4.8
DLOYM;200805;10.9
DLOYM;200806;9.4
DLOYM;200807;11.1
DLOYM;200808;10.3
DLOYM;200809;5.7
DLOYM;200810;7.0
DLOYM;200811;4.1
DLOYM;200812;2.7
DLOYM;200901;2.3
DLOYM;200902;2.1
DLOYM;200903;7.6
DLOYM;200904;7.8
DLOYM;200905;17.9
DLOYM;200906;14.7
DLOYM;200907;24.8
DLOYM;200908;19.2
DLOYM;200909;21.7
DLOYM;200910;9.9
DLOYM;200911;5.6
DLOYM;200912;3.3
DLOYM;201001;2.9
DLOYM;201002;3.0
DLOYM;201003;5.1
DLOYM;201004;2.4
DLOYM;201005;6.2
DLOYM;201006;9.0
DLOYM;201007;59.4
DLOYM;201008;10.7
DLOYM;201009;5.5
DLOYM;201010;6.9
DLOYM;201011;3.2
DLOYM;201012;4.3
DLOYM;201101;3.5
DLOYM;201102;2.0
DLOYM;201103;4.3
DLOYM;201104;7.1
DLOYM;201105;11.1
DLOYM;201106;27.1
DLOYM;201107;12.2
DLOYM;201108;15.2
DLOYM;201109;16.6
DLOYM;201110;6.8
DLOYM;201111;0.1
DLOYM;201112;5.0
DLOYM;201201;4.6
DLOYM;201202;3.9
DLOYM;201203;2.8
DLOYM;201204;7.4
DLOYM;201205;7.7
DLOYM;201206;7.8
DLOYM;201207;10.6
DLOYM;201208;39.2
DLOYM;201209;6.1
DLOYM;201210;7.5
DLOYM;201211;7.5
DLOYM;201212;3.0
DLOYM;201301;3.2
DLOYM;201302;3.4
DLOYM;201303;2.4
DLOYM;201304;2.9
DLOYM;201305;6.0
DLOYM;201306;12.4
DLOYM;201307;13.1
DLOYM;201308;7.5
DLOYM;201309;11.3
DLOYM;201310;10.8
DLOYM;201311;6.9
DLOYM;201312;2.3
DLOYM;201401;4.0
DLOYM;201402;3.7
DLOYM;201403;3.2
DLOYM;201404;3.9
DLOYM;201405;7.2
DLOYM;201406;11.7
DLOYM;201407;12.1
DLOYM;201408;10.2
DLOYM;201409;11.2
DLOYM;201410;9.4
DLOYM;201411;3.3
DLOYM;201412;4.0
DLOYM;201501;4.9
DLOYM;201502;3.8
DLOYM;201503;4.7
DLOYM;201504;8.4
DLOYM;201505;8.0
DLOYM;201506;17.4
DLOYM;201507;5.2
DLOYM;201508;8.4
DLOYM;201509;7.2
DLOYM;201510;4.9
DLOYM;201511;7.9
DLOYM;201512;2.8
DLOYM;201601;3.8
DLOYM;201602;4.2
DLOYM;201603;4.1
DLOYM;201604;5.7
DLOYM;201605;8.4
DLOYM;201606;23.9
DLOYM;201607;41.5
DLOYM;201608;8.7
DLOYM;201609;9.6
DLOYM;201610;5.4
DLOYM;201611;4.0
DLOYM;201612;1.8
DLOYM;201701;4.0
DLOYM;201702;4.7
DLOYM;201703;-
DLOYM;201704;5.7
DLOYM;201705;5.8
DLOYM;201706;17.8
DLOYM;201707;8.0
DLOYM;201708;19.7
DLOYM;201709;7.0
DLOYM;201710;9.9
DLOYM;201711;6.1
DLOYM;201712;4.7
DLOYM;201801;5.8
DLOYM;201802;3.1
DLOYM;201803;3.4
DLOYM;201804;7.1
DLOYM;201805;31.1
DLOYM;201806;6.8
DLOYM;201807;13.3
DLOYM;201808;12.0
DLOYM;201809;9.5
DLOYM;201810;8.9
DLOYM;201811;0.9
DLOYM;201812;7.6
DLOYM;201901;4.1
DLOYM;201902;4.8
DLOYM;201903;4.1
DLOYM;201904;2.0
DLOYM;201905;12.3
DLOYM;201906;12.5
DLOYM;201907;15.8
DLOYM;201908;20.5
DLOYM;201909;6.0
DLOYM;201910;6.9
DLOYM;201911;3.3
DLOYM;201912;4.3
DLOYM;202001;3.5
DLOYM;202002;5.1
DLOYM;202003;2.8
DLOYM;202004;5.0
DLOYM;202005;10.1
DLOYM;202006;12.8
DLOYM;202007;23.5
DLOYM;202008;25.8
DLOYM;202009;6.3
DLOYM;202010;4.8
DLOYM;202011;4.4
DLOYM;202012;2.3
DLOYM;202101;3.6
DLOYM;202102;3.0
DLOYM;202103;4.7
