 

stn;time;rti150yx
DIS;1959;19591028
DIS;1960;19600916
DIS;1961;19611028
DIS;1962;19620213
DIS;1963;19631106
DIS;1964;19640419
DIS;1965;19650902
DIS;1966;19660506
DIS;1967;19670502
DIS;1968;19681102
DIS;1969;19690624
DIS;1970;19700820
DIS;1971;19711109
DIS;1972;19720611
DIS;1973;19730620
DIS;1974;19740804
DIS;1975;19750914
DIS;1976;19761029
DIS;1977;19770829
DIS;1978;19780807
DIS;1979;19791014
DIS;1980;19801017
DIS;1981;19810922
DIS;1982;19820926
DIS;1983;19830522
DIS;1984;19840905
DIS;1985;19850825
DIS;1986;19860423
DIS;1987;19870718
DIS;1988;19880703
DIS;1989;19890404
DIS;1990;19900214
DIS;1991;19910616
DIS;1992;19920331
DIS;1993;19931008
DIS;1994;19940107
DIS;1995;19950420
DIS;1996;19960519
DIS;1997;19970704
DIS;1998;19980911
DIS;1999;19990920
DIS;2000;20000920
DIS;2001;20010803
DIS;2002;20020503
DIS;2003;20031031
DIS;2004;20041026
DIS;2005;20050801
DIS;2006;20060817
DIS;2007;20070615
DIS;2008;20080906
DIS;2009;20091130
DIS;2010;20100502
DIS;2011;20111008
DIS;2012;20120603
DIS;2013;20131225
DIS;2014;20141105
DIS;2015;20150116
DIS;2016;20160616
