 

stn;time;fu3010m1
BUS;200708;37.4
BUS;200709;51.8
BUS;200710;38.2
BUS;200711;61.6
BUS;200712;78.8
BUS;200801;55.1
BUS;200802;57.6
BUS;200803;69.1
BUS;200804;54.0
BUS;200805;52.2
BUS;200806;74.2
BUS;200807;50.0
BUS;200808;48.6
BUS;200809;60.1
BUS;200810;53.6
BUS;200811;65.5
BUS;200812;69.8
BUS;200901;69.8
BUS;200902;94.0
BUS;200903;78.1
BUS;200904;57.6
BUS;200905;52.2
BUS;200906;76.3
BUS;200907;70.9
BUS;200908;43.6
BUS;200909;59.8
BUS;200910;48.6
BUS;200911;73.1
BUS;200912;51.8
BUS;201001;48.2
BUS;201002;76.7
BUS;201003;65.2
BUS;201004;51.5
BUS;201005;49.3
BUS;201006;61.2
BUS;201007;69.5
BUS;201008;59.4
BUS;201009;49.0
BUS;201010;41.0
BUS;201011;69.5
BUS;201012;56.2
BUS;201101;51.5
BUS;201102;34.6
BUS;201103;50.8
BUS;201104;42.8
BUS;201105;47.9
BUS;201106;68.8
BUS;201107;51.8
BUS;201108;66.6
BUS;201109;53.3
BUS;201110;42.5
BUS;201111;25.6
BUS;201112;78.1
BUS;201201;81.4
BUS;201202;44.6
BUS;201203;51.8
BUS;201204;59.0
BUS;201205;54.0
BUS;201206;69.5
BUS;201207;56.9
BUS;201208;49.0
BUS;201209;58.3
BUS;201210;37.4
BUS;201211;53.3
BUS;201212;68.8
BUS;201301;59.0
BUS;201302;60.5
BUS;201303;47.5
BUS;201304;58.7
BUS;201305;58.3
BUS;201306;56.9
BUS;201307;47.5
BUS;201308;64.8
BUS;201309;58.7
BUS;201310;56.9
BUS;201311;59.0
BUS;201312;51.5
BUS;201401;50.8
BUS;201402;67.7
BUS;201403;50.8
BUS;201404;46.8
BUS;201405;59.0
BUS;201406;51.8
BUS;201407;76.7
BUS;201408;83.5
BUS;201409;42.5
BUS;201410;75.2
BUS;201411;27.0
BUS;201412;54.7
BUS;201501;76.3
BUS;201502;58.7
BUS;201503;87.5
BUS;201504;72.7
BUS;201505;54.4
BUS;201506;61.2
BUS;201507;56.2
BUS;201508;64.4
BUS;201509;55.8
BUS;201510;31.0
BUS;201511;65.2
BUS;201512;61.6
BUS;201601;73.1
BUS;201602;74.9
BUS;201603;64.8
BUS;201604;53.3
BUS;201605;55.1
BUS;201606;40.3
BUS;201607;42.8
BUS;201608;38.5
BUS;201609;42.5
BUS;201610;35.3
BUS;201611;59.0
BUS;201612;32.0
BUS;201701;56.2
BUS;201702;69.5
BUS;201703;65.9
BUS;201704;40.0
BUS;201705;43.9
BUS;201706;60.1
BUS;201707;64.4
BUS;201708;82.1
BUS;201709;78.1
BUS;201710;50.0
BUS;201711;65.9
BUS;201712;72.7
BUS;201801;104.0
BUS;201802;67.0
BUS;201803;49.7
BUS;201804;68.8
BUS;201805;61.9
BUS;201806;56.2
BUS;201807;42.8
BUS;201808;56.5
BUS;201809;69.8
BUS;201810;64.1
BUS;201811;60.8
BUS;201812;71.3
BUS;201901;57.2
BUS;201902;76.3
BUS;201903;71.6
BUS;201904;53.3
BUS;201905;68.4
BUS;201906;56.5
BUS;201907;73.8
BUS;201908;61.2
BUS;201909;53.6
BUS;201910;53.3
BUS;201911;51.5
BUS;201912;55.4
BUS;202001;81.4
BUS;202002;100.1
BUS;202003;79.9
BUS;202004;41.8
BUS;202005;54.0
BUS;202006;65.2
BUS;202007;48.2
BUS;202008;57.2
BUS;202009;50.0
BUS;202010;59.8
BUS;202011;45.7
BUS;202012;57.6
BUS;202101;55.1
BUS;202102;49.7
BUS;202103;69.5
