 

stn;time;tre200y0
DLSTO;1947;7.8
DLSTO;1948;7.7
DLSTO;1949;7.9
DLSTO;1950;7.4
DLSTO;1951;7.4
DLSTO;1952;6.7
DLSTO;1953;7.5
DLSTO;1954;6.1
DLSTO;1955;6.1
DLSTO;1956;5.3
DLSTO;1957;7.2
DLSTO;1958;6.7
DLSTO;1959;7.9
DLSTO;1960;7.0
DLSTO;1961;7.9
DLSTO;1962;5.9
DLSTO;1963;5.8
DLSTO;1964;6.9
DLSTO;1965;6.0
DLSTO;1966;7.1
DLSTO;1967;7.3
DLSTO;1968;6.3
DLSTO;1969;6.3
DLSTO;1970;6.3
DLSTO;1971;7.2
DLSTO;1972;6.3
DLSTO;1973;6.4
DLSTO;1974;7.1
DLSTO;1975;7.2
DLSTO;1976;7.0
DLSTO;1977;7.2
DLSTO;1978;6.1
DLSTO;1979;6.6
DLSTO;1980;6.1
DLSTO;1981;6.8
DLSTO;1982;7.5
DLSTO;1983;7.6
DLSTO;1984;6.2
DLSTO;1985;6.4
DLSTO;1986;6.7
DLSTO;1987;6.2
DLSTO;1988;7.4
DLSTO;1989;8.1
DLSTO;1990;8.0
DLSTO;1991;6.9
DLSTO;1992;7.9
DLSTO;1993;7.1
DLSTO;1994;8.5
DLSTO;1995;7.3
DLSTO;1996;5.9
DLSTO;1997;7.7
DLSTO;1998;7.7
DLSTO;1999;7.8
DLSTO;2000;8.5
DLSTO;2001;7.7
DLSTO;2002;8.3
DLSTO;2003;8.5
DLSTO;2004;7.4
DLSTO;2005;7.4
DLSTO;2006;8.1
DLSTO;2007;8.4
DLSTO;2008;8.0
DLSTO;2009;8.0
DLSTO;2010;6.7
DLSTO;2011;8.6
DLSTO;2012;8.0
DLSTO;2013;7.2
DLSTO;2014;9.0
DLSTO;2015;8.8
DLSTO;2016;8.2
DLSTO;2017;8.3
DLSTO;2018;9.3
DLSTO;2019;8.9
DLSTO;2020;9.3
