 

stn;time;hns000mx
GOS;201111;0
GOS;201112;28
GOS;201201;45
GOS;201202;10
GOS;201203;45
GOS;201204;5
GOS;201205;8
GOS;201206;0
GOS;201207;0
GOS;201208;0
GOS;201209;0
GOS;201210;14
GOS;201211;25
GOS;201212;31
GOS;201301;37
GOS;201302;35
GOS;201303;10
GOS;201304;55
GOS;201305;0
GOS;201306;0
GOS;201307;0
GOS;201308;0
GOS;201309;0
GOS;201310;4
GOS;201311;22
GOS;201312;20
GOS;201401;17
GOS;201402;60
GOS;201403;18
GOS;201404;6
GOS;201405;3
GOS;201406;0
GOS;201407;0
GOS;201408;0
GOS;201409;0
GOS;201410;12
GOS;201411;53
GOS;201412;10
GOS;201501;21
GOS;201502;18
GOS;201503;14
GOS;201504;17
GOS;201505;7
GOS;201506;0
GOS;201507;0
