 

stn;time;rre150yx
DLMUD;1953;46.7
DLMUD;1954;134.9
DLMUD;1955;46.5
DLMUD;1956;55.9
DLMUD;1957;35.8
DLMUD;1958;50.8
DLMUD;1959;114.7
DLMUD;1960;46.0
DLMUD;1961;47.2
DLMUD;1962;29.7
DLMUD;1963;26.2
DLMUD;1964;119.4
DLMUD;1965;38.1
DLMUD;1966;33.8
DLMUD;1967;48.5
DLMUD;1968;47.7
DLMUD;1969;35.3
DLMUD;1970;49.9
DLMUD;1971;32.5
DLMUD;1972;68.8
DLMUD;1973;37.6
DLMUD;1974;35.6
DLMUD;1975;36.5
DLMUD;1976;39.4
DLMUD;1977;49.7
DLMUD;1978;46.7
DLMUD;1979;72.8
DLMUD;1980;32.1
DLMUD;1981;70.4
DLMUD;1982;28.3
DLMUD;1983;29.1
DLMUD;1984;36.5
DLMUD;1985;77.7
DLMUD;1986;36.6
DLMUD;1987;52.5
DLMUD;1988;38.0
DLMUD;1989;41.2
DLMUD;1990;37.7
DLMUD;1991;80.7
DLMUD;1992;27.9
DLMUD;1993;28.2
DLMUD;1994;27.8
DLMUD;1995;44.4
DLMUD;1996;40.3
DLMUD;1997;47.7
DLMUD;1998;31.1
DLMUD;1999;30.8
DLMUD;2000;34.7
DLMUD;2001;39.3
DLMUD;2002;56.4
DLMUD;2003;29.7
DLMUD;2004;33.1
DLMUD;2005;38.1
DLMUD;2006;31.2
DLMUD;2007;58.1
DLMUD;2008;46.9
DLMUD;2009;44.6
DLMUD;2010;40.8
DLMUD;2011;37.8
DLMUD;2012;36.0
DLMUD;2013;40.7
DLMUD;2014;32.4
DLMUD;2015;30.4
DLMUD;2016;33.5
DLMUD;2017;22.7
DLMUD;2018;63.4
DLMUD;2019;48.0
DLMUD;2020;50.3
