 

stn;time;rre150mx
AGTGI;201201;0.0
AGTGI;201202;0.0
AGTGI;201203;0.0
AGTGI;201204;9.5
AGTGI;201205;18.8
AGTGI;201206;21.0
AGTGI;201207;18.1
AGTGI;201208;0.0
AGTGI;201209;12.2
AGTGI;201210;22.1
AGTGI;201211;23.0
AGTGI;201212;22.3
AGTGI;201301;12.9
AGTGI;201302;19.8
AGTGI;201303;14.7
AGTGI;201304;38.7
AGTGI;201305;33.6
AGTGI;201306;46.8
AGTGI;201307;45.4
AGTGI;201308;11.5
AGTGI;201309;16.1
AGTGI;201310;17.7
AGTGI;201311;17.6
AGTGI;201312;24.4
AGTGI;201401;17.8
AGTGI;201402;14.0
AGTGI;201403;17.3
AGTGI;201404;31.0
AGTGI;201405;15.2
AGTGI;201406;18.2
AGTGI;201407;34.5
AGTGI;201408;12.4
AGTGI;201409;54.5
AGTGI;201410;19.6
AGTGI;201411;30.4
AGTGI;201412;15.6
AGTGI;201501;29.2
AGTGI;201502;11.9
AGTGI;201503;20.9
AGTGI;201504;26.0
AGTGI;201505;36.1
AGTGI;201506;17.7
AGTGI;201507;16.9
AGTGI;201508;13.3
AGTGI;201509;13.9
AGTGI;201510;14.7
AGTGI;201511;44.9
AGTGI;201512;4.4
AGTGI;201601;30.7
AGTGI;201602;14.3
AGTGI;201603;11.5
AGTGI;201604;15.2
AGTGI;201605;55.4
AGTGI;201606;27.8
AGTGI;201607;20.8
AGTGI;201608;19.2
AGTGI;201609;19.7
AGTGI;201610;16.7
AGTGI;201611;26.6
AGTGI;201612;0.5
AGTGI;201701;35.1
AGTGI;201702;13.5
AGTGI;201703;18.2
AGTGI;201704;31.3
AGTGI;201705;16.4
AGTGI;201706;24.3
AGTGI;201707;16.0
AGTGI;201708;23.5
AGTGI;201709;21.0
AGTGI;201710;11.4
AGTGI;201711;27.5
AGTGI;201712;30.7
AGTGI;201801;28.0
AGTGI;201802;17.9
AGTGI;201803;10.0
AGTGI;201804;4.6
AGTGI;201805;54.1
AGTGI;201806;26.6
AGTGI;201807;10.6
AGTGI;201808;29.6
AGTGI;201809;29.5
AGTGI;201810;27.5
AGTGI;201811;4.6
AGTGI;201812;39.1
AGTGI;201901;22.7
AGTGI;201902;11.5
AGTGI;201903;21.4
AGTGI;201904;14.5
AGTGI;201905;29.0
AGTGI;201906;35.2
AGTGI;201907;15.0
AGTGI;201908;20.2
AGTGI;201909;27.4
AGTGI;201910;15.6
AGTGI;201911;14.2
AGTGI;201912;11.1
AGTGI;202001;9.1
AGTGI;202002;23.6
AGTGI;202003;18.4
AGTGI;202004;20.6
AGTGI;202005;11.1
AGTGI;202006;23.6
AGTGI;202007;14.2
AGTGI;202008;34.1
AGTGI;202009;17.7
AGTGI;202010;22.0
AGTGI;202011;8.9
AGTGI;202012;15.8
AGTGI;202101;43.1
AGTGI;202102;10.3
AGTGI;202103;12.3
AGTGI;202104;11.0
AGTGI;202105;23.0
