 

stn;time;rsd300y0
HON;1961;3
HON;1962;5
HON;1963;5
HON;1964;4
HON;1965;5
HON;1966;3
HON;1967;2
HON;1968;5
HON;1969;5
HON;1970;6
HON;1971;6
HON;1972;4
HON;1973;5
HON;1974;3
HON;1975;6
HON;1976;3
HON;1977;1
HON;1978;5
HON;1979;7
HON;1980;5
HON;1981;3
HON;1982;4
HON;1983;5
HON;1984;5
HON;1985;6
HON;1986;5
HON;1987;4
HON;1988;2
HON;1989;8
HON;1990;8
HON;1991;5
HON;1992;4
HON;1993;5
HON;1994;5
HON;1995;11
HON;1996;6
HON;1997;8
HON;1998;2
HON;1999;6
HON;2000;3
HON;2001;8
HON;2002;6
HON;2003;4
HON;2004;7
HON;2005;8
HON;2006;6
HON;2007;8
HON;2008;7
HON;2009;5
HON;2010;5
HON;2011;6
HON;2012;4
HON;2013;4
HON;2014;7
HON;2015;6
HON;2016;6
HON;2017;7
HON;2018;5
HON;2019;5
HON;2020;7
