 

stn;time;rs1000y0
COP;1972;0
COP;1973;0
COP;1974;0
COP;1975;0
COP;1976;0
COP;1977;0
COP;1978;0
COP;1979;0
COP;1980;0
COP;1981;0
COP;1982;0
COP;1983;0
COP;1984;0
COP;1985;0
COP;1986;0
COP;1987;0
COP;1988;0
COP;1989;0
COP;1990;0
COP;1991;0
COP;1992;0
COP;1993;0
COP;1994;0
COP;1995;0
COP;1996;0
COP;1997;0
COP;1998;0
COP;1999;0
COP;2000;0
COP;2001;0
COP;2002;0
COP;2003;0
COP;2004;0
COP;2005;0
COP;2006;0
COP;2007;0
COP;2008;0
COP;2009;0
COP;2010;0
COP;2011;0
COP;2012;0
COP;2013;0
COP;2014;0
COP;2015;0
COP;2016;0
COP;2017;0
COP;2018;0
COP;2019;0
COP;2020;0
