 

stn;time;rre150yx
DLFRS;1951;48.9
DLFRS;1952;47.0
DLFRS;1953;45.9
DLFRS;1954;56.7
DLFRS;1955;52.0
DLFRS;1956;110.9
DLFRS;1957;71.8
DLFRS;1958;62.8
DLFRS;1959;62.0
DLFRS;1960;51.7
DLFRS;1961;112.6
DLFRS;1962;76.5
DLFRS;1963;58.9
DLFRS;1964;85.0
DLFRS;1965;56.8
DLFRS;1966;80.0
DLFRS;1967;81.6
DLFRS;1968;60.2
DLFRS;1969;59.0
DLFRS;1970;79.9
DLFRS;1971;68.3
DLFRS;1972;77.9
DLFRS;1973;95.9
DLFRS;1974;64.4
DLFRS;1975;42.7
DLFRS;1976;40.0
DLFRS;1977;66.8
DLFRS;1978;52.6
DLFRS;1979;107.9
DLFRS;1980;63.4
DLFRS;1981;56.2
DLFRS;1982;93.5
DLFRS;1983;75.6
DLFRS;1984;83.4
DLFRS;1985;60.9
DLFRS;1986;104.6
DLFRS;1987;68.4
DLFRS;1988;92.7
DLFRS;1989;58.4
DLFRS;1990;109.6
DLFRS;1991;90.3
DLFRS;1992;65.1
DLFRS;1993;92.2
DLFRS;1994;58.4
DLFRS;1995;73.3
DLFRS;1996;43.9
DLFRS;1997;113.3
DLFRS;1998;99.0
DLFRS;1999;56.9
DLFRS;2000;75.9
DLFRS;2001;82.6
DLFRS;2002;85.1
DLFRS;2003;49.5
DLFRS;2004;101.5
DLFRS;2005;55.4
DLFRS;2006;49.6
DLFRS;2007;60.9
DLFRS;2008;48.6
DLFRS;2009;34.0
DLFRS;2010;33.8
DLFRS;2011;54.8
DLFRS;2012;52.4
DLFRS;2013;53.1
DLFRS;2014;40.4
DLFRS;2015;60.4
DLFRS;2016;57.0
DLFRS;2017;54.0
DLFRS;2018;84.8
DLFRS;2019;65.4
DLFRS;2020;67.5
