 

stn;time;hto000y0
GEO;1931;0
GEO;1932;0
GEO;1933;0
GEO;1934;0
GEO;1935;0
GEO;1936;0
GEO;1937;0
GEO;1938;1
GEO;1939;0
GEO;1940;0
GEO;1941;0
GEO;1942;0
GEO;1943;0
GEO;1944;0
GEO;1945;0
GEO;1946;0
GEO;1947;0
GEO;1948;0
GEO;1949;0
GEO;1950;0
GEO;1951;0
GEO;1952;0
GEO;1953;0
GEO;1954;0
GEO;1955;0
GEO;1956;0
GEO;1957;0
GEO;1958;0
GEO;1959;0
GEO;1960;0
GEO;1961;0
