 

stn;time;tre200y0
GSB;1864;-1.8
GSB;1865;-1.0
GSB;1866;-0.8
GSB;1867;-1.1
GSB;1868;-0.7
GSB;1869;-1.3
GSB;1870;-1.9
GSB;1871;-1.9
GSB;1872;-1.0
GSB;1873;-0.9
GSB;1874;-1.7
GSB;1875;-1.3
GSB;1876;-1.3
GSB;1877;-1.6
GSB;1878;-1.8
GSB;1879;-2.1
GSB;1880;-0.4
GSB;1881;-1.1
GSB;1882;-1.0
GSB;1883;-2.1
GSB;1884;-1.5
GSB;1885;-1.6
GSB;1886;-2.0
GSB;1887;-2.5
GSB;1888;-2.2
GSB;1889;-2.5
GSB;1890;-2.4
GSB;1891;-2.1
GSB;1892;-1.7
GSB;1893;-1.4
GSB;1894;-1.3
GSB;1895;-1.8
GSB;1896;-2.4
GSB;1897;-1.1
GSB;1898;-0.8
GSB;1899;-0.8
GSB;1900;-1.3
GSB;1901;-2.3
GSB;1902;-1.7
GSB;1903;-1.8
GSB;1904;-1.1
GSB;1905;-2.1
GSB;1906;-1.8
GSB;1907;-1.7
GSB;1908;-1.6
GSB;1909;-2.5
GSB;1910;-2.5
GSB;1911;-0.8
GSB;1912;-1.9
GSB;1913;-1.5
GSB;1914;-1.7
GSB;1915;-2.3
GSB;1916;-1.9
GSB;1917;-2.4
GSB;1918;-1.3
GSB;1919;-2.6
GSB;1920;-0.5
GSB;1921;-0.2
GSB;1922;-1.7
GSB;1923;-1.3
GSB;1924;-1.3
GSB;1925;-1.8
GSB;1926;-1.5
GSB;1927;-1.7
GSB;1928;-1.4
GSB;1929;-1.9
GSB;1930;-1.4
GSB;1931;-2.1
GSB;1932;-1.8
GSB;1933;-2.2
GSB;1934;-0.4
GSB;1935;-2.0
GSB;1936;-1.6
GSB;1937;-1.4
GSB;1938;-1.0
GSB;1939;-1.8
GSB;1940;-2.0
GSB;1941;-2.2
GSB;1942;-1.1
GSB;1943;-0.4
GSB;1944;-1.8
GSB;1945;-0.6
GSB;1946;-1.0
GSB;1947;0.0
GSB;1948;-0.2
GSB;1949;-0.1
GSB;1950;-0.8
GSB;1951;-1.7
GSB;1952;-1.6
GSB;1953;-0.9
GSB;1954;-1.8
GSB;1955;-1.4
GSB;1956;-2.4
GSB;1957;-0.6
GSB;1958;-1.0
GSB;1959;-0.8
GSB;1960;-1.5
GSB;1961;-0.1
GSB;1962;-2.1
GSB;1963;-1.9
GSB;1964;-0.6
GSB;1965;-2.1
GSB;1966;-0.7
GSB;1967;-0.5
GSB;1968;-0.8
GSB;1969;-1.3
GSB;1970;-1.2
GSB;1971;-0.4
GSB;1972;-1.2
GSB;1973;-1.3
GSB;1974;-0.7
GSB;1975;0.5
GSB;1976;-0.2
GSB;1977;-0.6
GSB;1978;-0.7
GSB;1979;-0.6
GSB;1980;-1.1
GSB;1981;-0.4
GSB;1982;-0.6
GSB;1983;-0.2
GSB;1984;-2.1
GSB;1985;-1.0
GSB;1986;-1.1
GSB;1987;-0.7
GSB;1988;-0.4
GSB;1989;0.3
GSB;1990;-0.1
GSB;1991;-0.8
GSB;1992;0.1
GSB;1993;-0.8
GSB;1994;0.3
GSB;1995;-0.9
GSB;1996;-1.4
GSB;1997;0.2
GSB;1998;-0.3
GSB;1999;-0.6
GSB;2000;-0.1
GSB;2001;-0.5
GSB;2002;-0.1
GSB;2003;0.2
GSB;2004;-0.5
GSB;2005;-0.9
GSB;2006;0.0
GSB;2007;0.3
GSB;2008;-0.3
GSB;2009;-0.2
GSB;2010;-1.6
GSB;2011;0.8
GSB;2012;0.0
GSB;2013;-0.8
GSB;2014;0.2
GSB;2015;1.0
GSB;2016;0.2
GSB;2017;0.4
GSB;2018;0.6
GSB;2019;0.5
GSB;2020;1.0
