 

stn;time;hns000mx
SOG;201409;0
SOG;201410;0
SOG;201411;0
SOG;201412;3
SOG;201501;15
SOG;201502;37
SOG;201503;-
SOG;201504;0
SOG;201505;0
SOG;201506;0
SOG;201507;0
SOG;201508;0
SOG;201509;0
SOG;201510;0
SOG;201511;0
SOG;201512;0
SOG;201601;4
SOG;201602;22
SOG;201603;46
SOG;201604;0
SOG;201605;0
SOG;201606;0
SOG;201607;0
SOG;201608;0
SOG;201609;0
SOG;201610;0
SOG;201611;0
SOG;201612;0
SOG;201701;6
SOG;201702;17
SOG;201703;4
SOG;201704;10
SOG;201705;0
SOG;201706;0
SOG;201707;0
SOG;201708;0
SOG;201709;0
SOG;201710;0
SOG;201711;1
SOG;201712;30
SOG;201801;25
SOG;201802;3
SOG;201803;24
SOG;201804;5
