 

stn;time;fklnd3m0
WSLLAB;200902;0
WSLLAB;200903;0
WSLLAB;200904;0
WSLLAB;200905;0
WSLLAB;200906;0
WSLLAB;200907;0
WSLLAB;200908;0
WSLLAB;200909;0
WSLLAB;200910;0
WSLLAB;200911;0
WSLLAB;200912;0
WSLLAB;201001;0
WSLLAB;201002;0
WSLLAB;201003;-
WSLLAB;201004;0
WSLLAB;201005;0
WSLLAB;201006;0
WSLLAB;201007;0
