 

stn;time;rhh150yx
LUSEM;2000;13.4
LUSEM;2001;17.7
LUSEM;2002;16.2
LUSEM;2003;16.3
LUSEM;2004;22.5
LUSEM;2005;18.8
LUSEM;2006;21.6
LUSEM;2007;13.8
LUSEM;2008;21.3
LUSEM;2009;15.5
LUSEM;2010;14.3
LUSEM;2011;23.8
LUSEM;2012;24.0
LUSEM;2013;8.5
LUSEM;2014;30.7
LUSEM;2015;31.6
LUSEM;2016;19.8
LUSEM;2017;30.0
LUSEM;2018;48.9
LUSEM;2019;16.7
