 

stn;time;rs1000y0
STB;1952;0
STB;1953;0
STB;1954;0
STB;1955;0
STB;1956;0
STB;1957;0
STB;1958;0
STB;1959;0
STB;1960;0
STB;1961;0
STB;1962;0
STB;1963;0
STB;1964;0
STB;1965;1
STB;1966;0
STB;1967;0
STB;1968;0
STB;1969;0
STB;1970;1
STB;1971;0
STB;1972;0
STB;1973;0
STB;1974;0
STB;1975;0
STB;1976;0
STB;1977;0
STB;1978;1
STB;1979;0
STB;1980;0
STB;1981;0
STB;1982;0
STB;1983;0
STB;1984;0
STB;1985;0
STB;1986;0
STB;1987;0
STB;1988;0
STB;1989;0
STB;1990;0
STB;1991;0
STB;1992;0
STB;1993;0
STB;1994;0
STB;1995;0
STB;1996;0
STB;1997;0
STB;1998;0
STB;1999;1
STB;2000;0
STB;2001;0
STB;2002;0
STB;2003;0
STB;2004;0
STB;2005;1
STB;2006;0
STB;2007;0
STB;2008;0
STB;2009;0
STB;2010;0
STB;2011;0
STB;2012;0
STB;2013;1
STB;2014;0
STB;2015;0
STB;2016;0
STB;2017;0
STB;2018;0
STB;2019;0
STB;2020;0
