 

stn;time;rs1000y0
THW;1900;0
THW;1901;0
THW;1902;0
THW;1903;0
THW;1904;0
THW;1905;0
THW;1906;0
THW;1907;0
THW;1908;0
THW;1909;0
THW;1910;0
THW;1911;0
THW;1912;0
THW;1913;0
THW;1914;0
THW;1915;0
THW;1916;0
THW;1917;0
THW;1918;0
THW;1919;0
THW;1920;0
THW;1921;0
THW;1922;0
THW;1923;0
THW;1924;0
THW;1925;0
THW;1926;0
THW;1927;0
THW;1928;0
THW;1929;0
THW;1930;0
THW;1931;0
THW;1932;0
THW;1933;0
THW;1934;0
THW;1935;0
THW;1936;0
THW;1937;0
THW;1938;0
THW;1939;0
THW;1940;0
THW;1941;0
THW;1942;0
THW;1943;0
THW;1944;0
THW;1945;0
THW;1946;0
THW;1947;0
THW;1948;0
THW;1949;0
THW;1950;0
THW;1951;0
THW;1952;0
THW;1953;0
THW;1954;0
THW;1955;0
THW;1956;0
THW;1957;0
THW;1958;0
THW;1959;0
THW;1960;0
THW;1961;0
THW;1962;0
THW;1963;0
THW;1964;0
THW;1965;0
THW;1966;0
THW;1967;0
THW;1968;0
THW;1969;0
THW;1970;0
THW;1971;0
THW;1972;0
THW;1973;0
THW;1974;0
THW;1975;0
THW;1976;0
THW;1977;0
THW;1978;0
THW;1979;0
THW;1980;0
THW;1981;0
THW;1982;0
THW;1983;0
THW;1984;0
THW;1985;0
THW;1986;0
