 

stn;time;rti150yx
IYSMT;1989;19890818
IYSMT;1990;19901126
IYSMT;1991;19911222
IYSMT;1992;19921006
IYSMT;1993;19931003
IYSMT;1994;19940830
IYSMT;1995;19950605
IYSMT;1996;19961016
IYSMT;1997;19970907
IYSMT;1998;19980906
IYSMT;1999;19990921
IYSMT;2000;20000624
IYSMT;2001;20010720
IYSMT;2002;20021119
IYSMT;2003;20031005
IYSMT;2004;20040620
IYSMT;2005;20050705
IYSMT;2006;20060803
IYSMT;2007;20070820
IYSMT;2008;20081030
IYSMT;2009;20090718
IYSMT;2010;20100220
IYSMT;2011;20110528
IYSMT;2012;20120831
IYSMT;2013;20130624
IYSMT;2014;20141106
IYSMT;2015;20150808
IYSMT;2016;20160810
IYSMT;2017;20171106
IYSMT;2018;20181029
IYSMT;2019;20191115
