 

stn;time;rre150mx
FEY;195907;24.9
FEY;195908;19.1
FEY;195909;7.1
FEY;195910;13.2
FEY;195911;16.0
FEY;195912;43.3
FEY;196001;16.5
FEY;196002;42.0
FEY;196003;20.2
FEY;196004;2.0
FEY;196005;24.3
FEY;196006;19.1
FEY;196007;28.5
FEY;196008;46.5
FEY;196009;26.9
FEY;196010;14.8
FEY;196011;19.1
FEY;196012;16.8
FEY;196101;19.4
FEY;196102;19.5
FEY;196103;0.0
FEY;196104;20.6
FEY;196105;9.2
FEY;196106;26.7
FEY;196107;13.7
FEY;196108;26.1
FEY;196109;8.2
FEY;196110;26.3
FEY;196111;19.4
FEY;196112;28.5
FEY;196201;29.5
FEY;196202;21.0
FEY;196203;14.6
FEY;196204;20.8
FEY;196205;6.3
FEY;196206;24.6
FEY;196207;5.6
FEY;196208;10.4
FEY;196209;9.8
FEY;196210;7.1
FEY;196211;25.0
FEY;196212;41.8
FEY;196301;21.8
FEY;196302;11.8
FEY;196303;13.2
FEY;196304;11.1
FEY;196305;10.9
FEY;196306;15.1
FEY;196307;34.0
FEY;196308;29.6
FEY;196309;9.4
FEY;196310;13.3
FEY;196311;26.2
FEY;196312;1.2
FEY;196401;2.4
FEY;196402;2.4
FEY;196403;14.6
FEY;196404;18.6
FEY;196405;11.0
FEY;196406;16.9
FEY;196407;14.3
FEY;196408;17.7
FEY;196409;24.9
FEY;196410;29.0
FEY;196411;15.9
FEY;196412;3.6
FEY;196501;8.4
FEY;196502;2.8
FEY;196503;36.2
FEY;196504;10.2
FEY;196505;27.4
FEY;196506;16.1
FEY;196507;32.4
FEY;196508;36.2
FEY;196509;19.2
FEY;196510;1.1
FEY;196511;30.4
FEY;196512;25.4
FEY;196601;20.3
FEY;196602;42.9
FEY;196603;15.4
FEY;196604;16.5
FEY;196605;11.7
FEY;196606;7.1
FEY;196607;19.2
FEY;196608;17.0
FEY;196609;7.9
FEY;196610;20.7
FEY;196611;10.9
FEY;196612;24.7
FEY;196701;9.8
FEY;196702;21.4
FEY;196703;14.1
FEY;196704;5.3
FEY;196705;18.9
FEY;196706;18.2
FEY;196707;7.7
FEY;196708;21.9
FEY;196709;7.5
FEY;196710;16.5
FEY;196711;14.0
FEY;196712;7.9
FEY;196801;22.0
FEY;196802;12.2
FEY;196803;5.1
FEY;196804;15.6
FEY;196805;10.5
FEY;196806;7.3
FEY;196807;24.6
FEY;196808;24.0
FEY;196809;65.9
FEY;196810;13.5
FEY;196811;58.8
FEY;196812;33.2
FEY;196901;12.0
FEY;196902;5.5
FEY;196903;7.7
FEY;196904;41.7
FEY;196905;13.1
FEY;196906;29.0
FEY;196907;16.8
