 

stn;time;rre150yx
VAD;1971;33.4
VAD;1972;60.8
VAD;1973;52.7
VAD;1974;33.6
VAD;1975;50.1
VAD;1976;57.4
VAD;1977;72.0
VAD;1978;82.8
VAD;1979;73.4
VAD;1980;30.5
VAD;1981;54.1
VAD;1982;70.7
VAD;1983;50.6
VAD;1984;111.0
VAD;1985;73.8
VAD;1986;51.3
VAD;1987;57.0
VAD;1988;47.7
VAD;1989;32.0
VAD;1990;40.3
VAD;1991;62.5
VAD;1992;50.0
VAD;1993;52.7
VAD;1994;44.2
VAD;1995;38.3
VAD;1996;38.7
VAD;1997;58.1
VAD;1998;48.3
VAD;1999;63.8
VAD;2000;57.2
VAD;2001;49.7
VAD;2002;44.6
VAD;2003;57.9
VAD;2004;41.8
VAD;2005;97.0
VAD;2006;92.1
VAD;2007;30.8
VAD;2008;51.4
VAD;2009;60.9
VAD;2010;41.2
VAD;2011;55.7
VAD;2012;57.5
VAD;2013;52.7
VAD;2014;56.6
VAD;2015;68.4
VAD;2016;75.5
VAD;2017;84.0
VAD;2018;81.1
VAD;2019;54.1
VAD;2020;51.2
