 

stn;time;fu3010m1
MOE;200602;67.0
MOE;200603;60.5
MOE;200604;61.6
MOE;200605;80.3
MOE;200606;92.5
MOE;200607;59.4
MOE;200608;63.7
MOE;200609;44.3
MOE;200610;80.3
MOE;200611;61.9
MOE;200612;67.3
MOE;200701;84.6
MOE;200702;80.3
MOE;200703;85.7
MOE;200704;47.2
MOE;200705;77.4
MOE;200706;68.8
MOE;200707;65.5
MOE;200708;56.2
MOE;200709;56.2
MOE;200710;56.2
MOE;200711;71.3
MOE;200712;85.0
MOE;200801;68.4
MOE;200802;60.1
MOE;200803;95.8
MOE;200804;60.1
MOE;200805;62.3
MOE;200806;51.1
MOE;200807;109.1
