 

stn;time;rzz150mx
AIG;198101;1.4
AIG;198102;1.5
AIG;198103;1.3
AIG;198104;0.5
AIG;198105;1.2
AIG;198106;3.2
AIG;198107;3.4
AIG;198108;3.5
AIG;198109;5.3
AIG;198110;3.5
AIG;198111;1.3
AIG;198112;1.5
AIG;198201;0.8
AIG;198202;0.5
AIG;198203;1.3
AIG;198204;1.4
AIG;198205;2.2
AIG;198206;6.4
AIG;198207;3.5
AIG;198208;2.0
AIG;198209;5.9
AIG;198210;1.7
AIG;198211;0.8
AIG;198212;1.5
AIG;198301;1.1
AIG;198302;1.1
AIG;198303;1.0
AIG;198304;1.6
AIG;198305;1.4
AIG;198306;3.0
AIG;198307;4.9
AIG;198308;8.8
AIG;198309;5.4
AIG;198310;1.6
AIG;198311;3.4
AIG;198312;1.6
AIG;198401;1.4
AIG;198402;1.0
AIG;198403;2.3
AIG;198404;0.6
AIG;198405;2.6
AIG;198406;3.5
AIG;198407;2.3
AIG;198408;4.5
AIG;198409;2.7
AIG;198410;2.7
AIG;198411;1.1
AIG;198412;0.8
AIG;198501;0.9
AIG;198502;0.9
AIG;198503;1.3
AIG;198504;1.6
AIG;198505;1.2
AIG;198506;6.4
AIG;198507;3.2
AIG;198508;2.7
AIG;198509;2.1
AIG;198510;0.6
AIG;198511;2.8
AIG;198512;1.4
AIG;198601;1.6
AIG;198602;0.8
AIG;198603;1.8
AIG;198604;1.4
AIG;198605;3.8
AIG;198606;1.8
AIG;198607;6.5
AIG;198608;5.1
AIG;198609;3.7
AIG;198610;2.3
AIG;198611;2.3
AIG;198612;1.2
AIG;198701;0.8
AIG;198702;1.4
AIG;198703;0.9
AIG;198704;1.8
AIG;198705;2.1
AIG;198706;2.8
AIG;198707;4.0
AIG;198708;6.0
AIG;198709;2.1
AIG;198710;1.1
AIG;198711;1.5
AIG;198712;1.2
AIG;198801;1.3
AIG;198802;2.2
AIG;198803;1.8
AIG;198804;1.6
AIG;198805;4.1
AIG;198806;7.0
AIG;198807;8.4
AIG;198808;7.1
AIG;198809;1.7
AIG;198810;4.9
AIG;198811;1.6
AIG;198812;1.7
AIG;198901;2.1
AIG;198902;1.1
AIG;198903;1.3
AIG;198904;1.3
AIG;198905;1.6
AIG;198906;1.3
AIG;198907;4.5
AIG;198908;11.9
AIG;198909;1.2
AIG;198910;1.4
AIG;198911;1.1
AIG;198912;1.7
AIG;199001;1.0
AIG;199002;1.7
AIG;199003;2.5
AIG;199004;0.9
AIG;199005;7.2
AIG;199006;5.3
AIG;199007;3.9
AIG;199008;2.7
AIG;199009;2.4
AIG;199010;1.5
AIG;199011;0.8
AIG;199012;0.5
AIG;199101;0.8
AIG;199102;1.0
AIG;199103;1.1
AIG;199104;1.2
AIG;199105;1.7
AIG;199106;4.6
AIG;199107;6.5
AIG;199108;1.1
AIG;199109;2.4
AIG;199110;3.9
AIG;199111;1.6
AIG;199112;1.5
AIG;199201;0.9
AIG;199202;1.0
AIG;199203;1.7
