 

stn;time;rti150yx
SOG;1885;18851015
SOG;1886;18861220
SOG;1887;18870813
SOG;1888;18881002
SOG;1889;18891009
SOG;1890;18900923
SOG;1891;18911021
SOG;1892;18920903
SOG;1893;18930623
SOG;1894;18940710
SOG;1895;18950114
SOG;1896;18961019
SOG;1897;18970919
SOG;1898;18980626
SOG;1899;18990621
SOG;1900;19000824
SOG;1901;19010614
SOG;1902;19020807
SOG;1903;19031029
SOG;1904;19040329
SOG;1905;19050825
SOG;1906;19061107
SOG;1907;19071016
SOG;1908;19080523
SOG;1909;19091028
SOG;1910;19100626
SOG;1911;19110821
SOG;1912;19120807
SOG;1913;19131008
SOG;1914;19141031
SOG;1915;19150925
SOG;1916;19160919
SOG;1917;19170814
SOG;1918;19180923
SOG;1919;19190927
SOG;1920;19200921
SOG;1921;19210113
SOG;1922;19220715
SOG;1923;19231013
SOG;1924;19240525
SOG;1925;19250214
SOG;1926;19260515
SOG;1927;19271109
SOG;1928;19281021
SOG;1929;19290801
SOG;1930;19300911
SOG;1931;19310820
SOG;1932;19320501
SOG;1933;19331008
SOG;1934;19340821
SOG;1935;19351004
SOG;1936;19360530
SOG;1937;19370917
SOG;1938;19381121
SOG;1939;19391019
SOG;1940;19400707
SOG;1941;19410604
SOG;1942;19420803
SOG;1943;19430421
SOG;1944;19440902
SOG;1945;19451029
SOG;1946;19460621
SOG;1947;19470329
SOG;1948;19480904
SOG;1949;19490102
SOG;1950;19500915
SOG;1951;19510808
SOG;1952;19521020
SOG;1953;19530718
SOG;1954;19540821
SOG;1955;19550607
SOG;1956;19560902
SOG;1957;19570809
SOG;1958;19581001
SOG;1959;19591027
SOG;1960;19600916
SOG;1961;19610626
SOG;1962;19620408
SOG;1963;19631103
SOG;1964;19640601
SOG;1965;19650822
SOG;1966;19661015
SOG;1967;19670804
SOG;1968;19681102
SOG;1969;19691112
SOG;1970;19701113
SOG;1971;19710826
SOG;1972;19720606
SOG;1973;19730921
SOG;1974;19741118
SOG;1975;19750915
SOG;1976;19761110
SOG;1977;19771007
SOG;1978;19780807
SOG;1979;19791016
SOG;1980;19801016
SOG;1981;19810526
SOG;1982;19821108
SOG;1983;19830910
SOG;1984;19840905
SOG;1985;19850730
SOG;1986;19860818
SOG;1987;19870824
SOG;1988;19881011
SOG;1989;19890404
SOG;1990;19900605
SOG;1991;19910929
SOG;1992;19920829
SOG;1993;19930710
SOG;1994;19940107
SOG;1995;19950422
SOG;1996;19961113
SOG;1997;19971106
SOG;1998;19980911
SOG;1999;19991003
SOG;2000;20001012
SOG;2001;20010610
SOG;2002;20021114
SOG;2003;20031031
SOG;2004;20041101
SOG;2005;20050718
SOG;2006;20061023
SOG;2007;20070123
SOG;2008;20080706
SOG;2009;20091129
SOG;2010;20101115
SOG;2011;20110918
SOG;2012;20120926
SOG;2013;20131225
SOG;2014;20141104
SOG;2015;20150913
SOG;2016;20160616
SOG;2017;20170808
SOG;2018;20181027
SOG;2019;20190611
SOG;2020;20201002
