 

stn;time;rre150m0
LGA;197103;49.5
LGA;197104;68.1
LGA;197105;142.4
LGA;197106;225.1
LGA;197107;95.1
LGA;197108;126.7
LGA;197109;84.8
LGA;197110;51.7
LGA;197111;104.4
LGA;197112;35.3
LGA;197201;29.3
LGA;197202;28.1
LGA;197203;18.7
LGA;197204;129.5
LGA;197205;96.1
LGA;197206;168.0
LGA;197207;192.8
LGA;197208;136.2
LGA;197209;54.5
LGA;197210;67.6
LGA;197211;196.8
LGA;197212;28.1
LGA;197301;51.2
LGA;197302;95.3
LGA;197303;33.2
LGA;197304;96.3
LGA;197305;94.6
LGA;197306;206.7
LGA;197307;209.0
LGA;197308;84.3
LGA;197309;114.0
LGA;197310;116.5
LGA;197311;98.5
LGA;197312;74.8
LGA;197401;103.0
LGA;197402;85.0
LGA;197403;47.7
LGA;197404;44.4
LGA;197405;134.6
LGA;197406;135.0
LGA;197407;133.7
LGA;197408;167.3
LGA;197409;112.7
LGA;197410;224.3
LGA;197411;214.3
LGA;197412;134.1
LGA;197501;96.5
LGA;197502;28.1
LGA;197503;91.1
LGA;197504;96.3
LGA;197505;124.0
LGA;197506;244.6
LGA;197507;117.1
LGA;197508;310.6
LGA;197509;109.5
LGA;197510;63.8
LGA;197511;167.3
LGA;197512;12.3
LGA;197601;50.1
LGA;197602;45.7
LGA;197603;32.4
LGA;197604;65.1
LGA;197605;104.0
LGA;197606;70.0
LGA;197607;282.5
LGA;197608;103.4
LGA;197609;107.4
LGA;197610;74.9
LGA;197611;91.7
LGA;197612;135.7
LGA;197701;76.5
LGA;197702;218.4
LGA;197703;76.1
LGA;197704;183.0
LGA;197705;76.9
LGA;197706;136.9
LGA;197707;162.3
LGA;197708;97.7
LGA;197709;45.2
LGA;197710;80.6
LGA;197711;112.8
LGA;197712;85.7
LGA;197801;81.7
LGA;197802;142.2
LGA;197803;156.1
LGA;197804;64.4
LGA;197805;213.9
LGA;197806;187.9
LGA;197807;113.2
LGA;197808;191.5
LGA;197809;64.4
LGA;197810;93.3
LGA;197811;23.0
LGA;197812;111.9
LGA;197901;109.1
LGA;197902;106.4
LGA;197903;188.1
LGA;197904;149.2
LGA;197905;77.0
LGA;197906;160.3
LGA;197907;80.0
LGA;197908;136.9
LGA;197909;121.1
LGA;197910;88.2
LGA;197911;175.5
LGA;197912;125.8
LGA;198001;180.4
LGA;198002;78.8
LGA;198003;89.2
LGA;198004;115.6
LGA;198005;105.5
LGA;198006;172.0
LGA;198007;170.7
LGA;198008;73.7
LGA;198009;39.2
LGA;198010;164.0
LGA;198011;57.3
LGA;198012;73.1
LGA;198101;129.0
LGA;198102;37.4
LGA;198103;142.1
LGA;198104;51.0
LGA;198105;138.5
LGA;198106;54.5
LGA;198107;234.5
LGA;198108;148.0
LGA;198109;245.0
LGA;198110;187.5
