 

stn;time;rre150y0
DLWOL;1958;1524.1
DLWOL;1959;892.7
DLWOL;1960;1292.2
DLWOL;1961;1199.3
DLWOL;1962;1123.1
DLWOL;1963;1007.2
DLWOL;1964;1056.3
DLWOL;1965;1684.2
DLWOL;1966;1418.1
DLWOL;1967;1320.5
DLWOL;1968;1590.1
DLWOL;1969;1215.2
DLWOL;1970;1603.2
DLWOL;1971;852.3
DLWOL;1972;1071.2
DLWOL;1973;1225.3
DLWOL;1974;1352.0
DLWOL;1975;975.1
DLWOL;1976;1034.5
DLWOL;1977;1285.3
DLWOL;1978;1348.0
DLWOL;1979;1307.9
DLWOL;1980;1389.9
DLWOL;1981;1527.5
DLWOL;1982;1408.7
DLWOL;1983;1293.7
DLWOL;1984;1252.5
DLWOL;1985;1085.9
DLWOL;1986;1569.6
DLWOL;1987;1515.7
DLWOL;1988;1665.5
DLWOL;1989;960.8
DLWOL;1990;1266.4
DLWOL;1991;1186.3
DLWOL;1992;1235.7
DLWOL;1993;1413.4
DLWOL;1994;1483.0
DLWOL;1995;1478.3
DLWOL;1996;1194.4
DLWOL;1997;1168.0
DLWOL;1998;1279.4
DLWOL;1999;1706.3
DLWOL;2000;1537.9
DLWOL;2001;1506.6
DLWOL;2002;1446.7
DLWOL;2003;839.8
DLWOL;2004;1233.1
DLWOL;2005;1132.7
DLWOL;2006;1277.0
DLWOL;2007;1334.1
DLWOL;2008;1170.0
DLWOL;2009;1098.7
DLWOL;2010;1222.9
DLWOL;2011;1047.1
DLWOL;2012;1448.8
DLWOL;2013;1253.6
DLWOL;2014;1098.0
DLWOL;2015;987.3
DLWOL;2016;1257.9
DLWOL;2017;1421.9
DLWOL;2018;961.0
DLWOL;2019;1263.3
DLWOL;2020;1121.0
