 

stn;time;rre002mx
VDREN;201301;22.9
VDREN;201302;39.3
VDREN;201303;32.2
VDREN;201304;40.6
VDREN;201305;50.0
VDREN;201306;53.6
VDREN;201307;118.7
VDREN;201308;27.3
VDREN;201309;35.4
VDREN;201310;34.0
VDREN;201311;27.1
VDREN;201312;26.5
VDREN;201401;36.6
VDREN;201402;35.2
VDREN;201403;40.1
VDREN;201404;34.7
VDREN;201405;24.0
VDREN;201406;21.7
VDREN;201407;75.0
VDREN;201408;34.0
VDREN;201409;18.3
VDREN;201410;19.1
VDREN;201411;50.3
VDREN;201412;15.4
VDREN;201501;36.1
VDREN;201502;17.6
VDREN;201503;18.1
VDREN;201504;35.9
VDREN;201505;54.3
VDREN;201506;22.2
VDREN;201507;9.2
VDREN;201508;65.3
VDREN;201509;43.7
VDREN;201510;22.9
VDREN;201511;41.7
VDREN;201512;6.9
