 

stn;time;rre003mx
KAS;189908;34.9
KAS;189909;59.3
KAS;189910;34.4
KAS;189911;15.1
KAS;189912;36.0
KAS;190001;29.2
KAS;190002;47.5
KAS;190003;23.8
KAS;190004;29.4
KAS;190005;40.5
KAS;190006;27.7
KAS;190007;63.3
KAS;190008;34.4
KAS;190009;24.0
KAS;190010;13.3
KAS;190011;16.0
KAS;190012;71.2
KAS;190101;25.0
KAS;190102;9.1
KAS;190103;32.9
KAS;190104;69.8
KAS;190105;26.1
KAS;190106;50.3
KAS;190107;38.7
KAS;190108;47.8
KAS;190109;41.2
KAS;190110;38.1
KAS;190111;15.2
KAS;190112;39.6
KAS;190201;24.6
KAS;190202;20.3
KAS;190203;47.6
KAS;190204;33.9
KAS;190205;45.0
KAS;190206;15.5
KAS;190207;36.3
KAS;190208;62.6
KAS;190209;24.7
KAS;190210;35.7
KAS;190211;12.1
KAS;190212;50.5
KAS;190301;30.2
KAS;190302;20.5
KAS;190303;17.9
KAS;190304;25.4
KAS;190305;43.1
KAS;190306;28.0
KAS;190307;50.5
KAS;190308;33.7
KAS;190309;39.9
KAS;190310;38.3
KAS;190311;32.5
KAS;190312;26.8
KAS;190401;16.3
KAS;190402;37.9
KAS;190403;12.2
KAS;190404;33.7
KAS;190405;42.8
KAS;190406;45.7
KAS;190407;22.6
KAS;190408;42.7
KAS;190409;28.2
KAS;190410;27.0
KAS;190411;21.7
KAS;190412;27.5
KAS;190501;12.1
KAS;190502;10.3
KAS;190503;28.2
KAS;190504;26.1
KAS;190505;61.8
KAS;190506;26.9
KAS;190507;52.7
KAS;190508;51.5
KAS;190509;40.5
KAS;190510;44.9
KAS;190511;41.3
KAS;190512;20.5
KAS;190601;32.8
KAS;190602;28.1
KAS;190603;15.4
KAS;190604;18.8
KAS;190605;44.7
KAS;190606;42.4
KAS;190607;42.1
KAS;190608;24.8
KAS;190609;23.5
KAS;190610;36.7
KAS;190611;28.5
KAS;190612;27.5
KAS;190701;32.1
KAS;190702;26.2
KAS;190703;41.6
KAS;190704;35.6
KAS;190705;30.0
KAS;190706;29.1
KAS;190707;50.7
KAS;190708;33.4
KAS;190709;21.7
KAS;190710;44.9
KAS;190711;8.6
KAS;190712;66.3
KAS;190801;24.1
KAS;190802;46.1
KAS;190803;17.0
KAS;190804;28.3
KAS;190805;99.0
KAS;190806;39.7
KAS;190807;51.7
KAS;190808;42.2
KAS;190809;48.6
KAS;190810;8.2
KAS;190811;59.1
KAS;190812;20.0
KAS;190901;18.6
KAS;190902;14.0
KAS;190903;25.2
KAS;190904;18.9
KAS;190905;50.7
KAS;190906;45.2
KAS;190907;68.8
KAS;190908;33.6
KAS;190909;21.5
KAS;190910;33.2
KAS;190911;25.8
KAS;190912;44.6
KAS;191001;113.7
KAS;191002;57.7
KAS;191003;12.6
KAS;191004;44.6
KAS;191005;24.9
KAS;191006;72.7
KAS;191007;40.0
KAS;191008;35.9
KAS;191009;50.3
KAS;191010;32.1
KAS;191011;47.1
KAS;191012;66.3
KAS;191101;12.3
KAS;191102;28.4
KAS;191103;64.0
KAS;191104;23.7
KAS;191105;37.5
KAS;191106;39.9
KAS;191107;17.5
KAS;191108;27.0
KAS;191109;51.6
KAS;191110;32.9
KAS;191111;19.3
KAS;191112;27.4
KAS;191201;51.7
KAS;191202;23.7
KAS;191203;24.8
KAS;191204;34.4
KAS;191205;64.3
KAS;191206;44.9
KAS;191207;44.6
KAS;191208;39.8
KAS;191209;29.3
KAS;191210;39.5
KAS;191211;32.3
KAS;191212;28.0
KAS;191301;28.7
KAS;191302;19.9
KAS;191303;29.1
KAS;191304;53.1
KAS;191305;29.4
KAS;191306;38.8
KAS;191307;38.6
KAS;191308;33.3
KAS;191309;37.9
KAS;191310;8.2
KAS;191311;32.2
KAS;191312;31.1
KAS;191401;91.5
KAS;191402;31.5
KAS;191403;46.8
KAS;191404;30.4
KAS;191405;43.3
KAS;191406;37.7
KAS;191407;45.8
KAS;191408;75.4
KAS;191409;39.2
KAS;191410;53.3
KAS;191411;44.3
KAS;191412;23.3
KAS;191501;33.5
KAS;191502;18.5
KAS;191503;49.8
KAS;191504;35.1
KAS;191505;33.2
KAS;191506;29.9
KAS;191507;38.9
KAS;191508;52.0
KAS;191509;52.5
KAS;191510;32.9
KAS;191511;22.6
KAS;191512;30.7
KAS;191601;21.3
KAS;191602;43.2
KAS;191603;30.0
KAS;191604;50.9
KAS;191605;33.1
KAS;191606;45.4
KAS;191607;26.6
KAS;191608;44.1
KAS;191609;21.2
KAS;191610;26.9
KAS;191611;43.6
KAS;191612;58.1
KAS;191701;21.4
KAS;191702;5.5
KAS;191703;32.8
KAS;191704;37.2
KAS;191705;14.8
KAS;191706;38.6
KAS;191707;50.4
KAS;191708;50.4
KAS;191709;47.2
KAS;191710;65.3
KAS;191711;49.2
KAS;191712;21.8
KAS;191801;21.9
KAS;191802;8.7
KAS;191803;71.9
KAS;191804;35.7
KAS;191805;37.8
KAS;191806;67.1
KAS;191807;23.4
KAS;191808;48.1
KAS;191809;36.4
KAS;191810;37.8
KAS;191811;73.5
KAS;191812;95.0
KAS;191901;38.0
KAS;191902;35.5
KAS;191903;50.7
KAS;191904;64.8
KAS;191905;25.6
KAS;191906;76.5
KAS;191907;52.6
KAS;191908;20.8
KAS;191909;16.1
KAS;191910;51.6
KAS;191911;27.5
KAS;191912;51.3
KAS;192001;27.8
KAS;192002;26.9
KAS;192003;19.2
KAS;192004;22.8
KAS;192005;26.5
KAS;192006;41.6
KAS;192007;36.1
KAS;192008;20.5
KAS;192009;83.5
KAS;192010;13.0
KAS;192011;4.0
KAS;192012;23.5
KAS;192101;18.8
KAS;192102;30.9
KAS;192103;23.0
KAS;192104;28.4
KAS;192105;33.8
KAS;192106;43.9
KAS;192107;43.0
KAS;192108;44.0
KAS;192109;18.8
KAS;192110;18.0
KAS;192111;60.3
KAS;192112;28.8
KAS;192201;72.5
KAS;192202;47.6
KAS;192203;26.6
KAS;192204;47.5
KAS;192205;21.6
KAS;192206;39.0
KAS;192207;54.0
KAS;192208;33.2
KAS;192209;39.6
KAS;192210;44.1
KAS;192211;41.4
KAS;192212;30.5
KAS;192301;29.2
KAS;192302;22.1
KAS;192303;8.9
KAS;192304;33.7
KAS;192305;67.4
KAS;192306;23.0
KAS;192307;26.1
KAS;192308;27.8
KAS;192309;26.2
KAS;192310;30.0
KAS;192311;25.2
KAS;192312;59.7
KAS;192401;32.6
KAS;192402;14.3
KAS;192403;10.9
KAS;192404;26.7
KAS;192405;39.7
KAS;192406;50.1
KAS;192407;39.5
KAS;192408;29.5
KAS;192409;21.3
KAS;192410;46.0
KAS;192411;83.2
KAS;192412;19.6
KAS;192501;22.1
KAS;192502;19.9
KAS;192503;18.1
KAS;192504;30.9
KAS;192505;30.4
KAS;192506;28.6
KAS;192507;43.1
KAS;192508;52.0
KAS;192509;38.5
KAS;192510;10.1
KAS;192511;18.6
KAS;192512;77.0
KAS;192601;35.0
KAS;192602;20.1
KAS;192603;55.4
KAS;192604;37.2
KAS;192605;62.1
KAS;192606;35.1
KAS;192607;79.6
KAS;192608;39.5
KAS;192609;19.2
KAS;192610;30.0
KAS;192611;34.2
KAS;192612;16.7
KAS;192701;19.8
KAS;192702;37.0
KAS;192703;50.3
KAS;192704;42.7
KAS;192705;14.5
KAS;192706;38.4
KAS;192707;34.5
KAS;192708;67.6
KAS;192709;29.8
KAS;192710;15.0
KAS;192711;35.2
KAS;192712;11.3
KAS;192801;19.5
KAS;192802;41.3
KAS;192803;38.2
KAS;192804;86.7
KAS;192805;37.0
KAS;192806;39.9
KAS;192807;41.8
KAS;192808;43.5
KAS;192809;28.0
KAS;192810;46.5
KAS;192811;54.9
KAS;192812;36.0
KAS;192901;19.2
KAS;192902;10.6
KAS;192903;18.7
KAS;192904;34.7
KAS;192905;30.9
KAS;192906;36.3
KAS;192907;51.5
KAS;192908;72.5
KAS;192909;31.2
KAS;192910;44.0
KAS;192911;20.9
KAS;192912;28.3
KAS;193001;16.8
KAS;193002;11.9
KAS;193003;24.4
KAS;193004;55.4
KAS;193005;68.1
KAS;193006;25.9
KAS;193007;54.4
KAS;193008;44.5
KAS;193009;26.7
KAS;193010;57.6
KAS;193011;39.9
KAS;193012;15.1
KAS;193101;33.8
KAS;193102;37.9
KAS;193103;57.8
KAS;193104;17.2
KAS;193105;30.1
KAS;193106;38.1
KAS;193107;44.1
KAS;193108;42.1
KAS;193109;33.5
KAS;193110;28.5
KAS;193111;11.3
KAS;193112;15.3
KAS;193201;51.5
