 

stn;time;rre002mx
BEKSE;200809;64.3
BEKSE;200810;72.8
BEKSE;200811;27.0
BEKSE;200812;14.2
BEKSE;200901;19.8
BEKSE;200902;26.0
BEKSE;200903;29.5
BEKSE;200904;83.1
BEKSE;200905;38.4
BEKSE;200906;45.2
BEKSE;200907;64.4
BEKSE;200908;55.1
BEKSE;200909;29.6
BEKSE;200910;25.8
BEKSE;200911;65.4
BEKSE;200912;66.6
BEKSE;201001;8.8
BEKSE;201002;12.0
BEKSE;201003;13.9
BEKSE;201004;15.5
BEKSE;201005;35.0
BEKSE;201006;27.4
BEKSE;201007;55.4
BEKSE;201008;55.9
BEKSE;201009;53.3
BEKSE;201010;14.9
BEKSE;201011;28.1
BEKSE;201012;21.9
BEKSE;201101;16.9
BEKSE;201102;15.4
BEKSE;201103;26.9
BEKSE;201104;16.7
BEKSE;201105;49.2
BEKSE;201106;57.6
BEKSE;201107;47.4
BEKSE;201108;37.8
BEKSE;201109;42.8
BEKSE;201110;67.2
BEKSE;201111;2.7
BEKSE;201112;57.8
BEKSE;201201;28.9
BEKSE;201202;4.0
BEKSE;201203;29.2
BEKSE;201204;17.8
BEKSE;201205;28.7
BEKSE;201206;37.6
BEKSE;201207;67.9
BEKSE;201208;63.0
BEKSE;201209;43.3
BEKSE;201210;43.3
BEKSE;201211;30.2
BEKSE;201212;16.0
BEKSE;201301;18.2
BEKSE;201302;12.7
BEKSE;201303;9.7
BEKSE;201304;44.4
BEKSE;201305;48.9
BEKSE;201306;71.8
BEKSE;201307;50.0
BEKSE;201308;49.1
BEKSE;201309;39.4
BEKSE;201310;23.2
BEKSE;201311;26.0
BEKSE;201312;42.5
BEKSE;201401;16.4
BEKSE;201402;19.1
BEKSE;201403;34.7
BEKSE;201404;47.4
BEKSE;201405;42.8
BEKSE;201406;38.0
BEKSE;201407;70.5
BEKSE;201408;39.5
BEKSE;201409;40.3
BEKSE;201410;29.9
BEKSE;201411;55.4
BEKSE;201412;17.5
BEKSE;201501;26.3
BEKSE;201502;15.9
BEKSE;201503;18.3
BEKSE;201504;22.2
BEKSE;201505;56.1
BEKSE;201506;36.9
BEKSE;201507;24.2
BEKSE;201508;46.5
BEKSE;201509;25.6
BEKSE;201510;19.5
BEKSE;201511;37.3
BEKSE;201512;3.7
BEKSE;201601;9.6
BEKSE;201602;23.4
BEKSE;201603;12.9
BEKSE;201604;20.6
BEKSE;201605;52.1
BEKSE;201606;37.8
BEKSE;201607;63.1
BEKSE;201608;55.3
BEKSE;201609;66.3
BEKSE;201610;25.8
BEKSE;201611;19.0
BEKSE;201612;0.6
BEKSE;201701;15.2
BEKSE;201702;23.3
BEKSE;201703;33.2
BEKSE;201704;25.7
BEKSE;201705;33.5
BEKSE;201706;39.8
BEKSE;201707;39.6
BEKSE;201708;73.2
BEKSE;201709;57.0
BEKSE;201710;26.2
BEKSE;201711;33.9
BEKSE;201712;14.2
BEKSE;201801;38.7
BEKSE;201802;11.8
BEKSE;201803;62.3
BEKSE;201804;25.6
BEKSE;201805;37.6
BEKSE;201806;64.8
BEKSE;201807;34.3
BEKSE;201808;24.7
BEKSE;201809;26.5
BEKSE;201810;59.7
BEKSE;201811;12.4
BEKSE;201812;36.7
BEKSE;201901;36.1
BEKSE;201902;17.4
BEKSE;201903;31.9
BEKSE;201904;51.1
BEKSE;201905;32.3
BEKSE;201906;59.6
BEKSE;201907;53.5
BEKSE;201908;33.6
BEKSE;201909;26.3
BEKSE;201910;32.9
BEKSE;201911;31.6
BEKSE;201912;14.9
BEKSE;202001;12.6
BEKSE;202002;25.0
BEKSE;202003;31.9
BEKSE;202004;25.7
BEKSE;202005;23.4
BEKSE;202006;49.5
BEKSE;202007;53.6
BEKSE;202008;71.3
BEKSE;202009;16.8
BEKSE;202010;118.1
BEKSE;202011;9.0
BEKSE;202012;42.6
BEKSE;202101;35.3
BEKSE;202102;10.7
BEKSE;202103;43.4
BEKSE;202104;13.1
BEKSE;202105;56.3
