 

stn;time;rsd300y0
WIN;1878;3
WIN;1879;4
WIN;1880;3
WIN;1881;5
WIN;1882;3
WIN;1883;1
WIN;1884;2
WIN;1885;1
WIN;1886;4
WIN;1887;1
WIN;1888;10
WIN;1889;2
WIN;1890;4
WIN;1891;3
WIN;1892;1
WIN;1893;2
WIN;1894;1
WIN;1895;4
WIN;1896;3
WIN;1897;5
WIN;1898;4
WIN;1899;0
WIN;1900;2
WIN;1901;5
WIN;1902;6
WIN;1903;5
WIN;1904;2
WIN;1905;3
WIN;1906;4
WIN;1907;4
WIN;1908;8
WIN;1909;5
WIN;1910;10
WIN;1911;1
WIN;1912;4
WIN;1913;1
WIN;1914;3
WIN;1915;5
WIN;1916;2
WIN;1917;7
WIN;1918;4
WIN;1919;2
WIN;1920;0
WIN;1921;0
WIN;1922;6
WIN;1923;2
WIN;1924;2
WIN;1925;2
WIN;1926;3
WIN;1927;5
WIN;1928;2
WIN;1929;1
WIN;1930;4
WIN;1931;4
WIN;1932;8
WIN;1933;3
WIN;1934;3
WIN;1935;3
WIN;1936;4
WIN;1937;2
WIN;1938;4
WIN;1939;4
WIN;1940;11
WIN;1941;2
WIN;1942;6
WIN;1943;0
WIN;1944;6
WIN;1945;1
WIN;1946;4
WIN;1947;2
WIN;1948;1
WIN;1949;1
WIN;1950;4
WIN;1951;1
WIN;1952;4
WIN;1953;3
WIN;1954;4
WIN;1955;4
WIN;1956;2
WIN;1957;2
WIN;1958;7
WIN;1959;2
WIN;1960;2
WIN;1961;1
WIN;1962;1
WIN;1963;1
WIN;1964;3
WIN;1965;3
WIN;1966;3
WIN;1967;4
WIN;1968;4
WIN;1969;4
WIN;1970;5
WIN;1971;4
WIN;1972;8
WIN;1973;4
WIN;1974;3
WIN;1975;6
WIN;1976;4
WIN;1977;3
WIN;1978;7
WIN;1979;8
WIN;1980;4
WIN;1981;7
WIN;1982;9
WIN;1983;5
WIN;1984;5
WIN;1985;2
WIN;1986;6
WIN;1987;5
WIN;1988;4
WIN;1989;3
WIN;1990;4
WIN;1991;4
WIN;1992;2
WIN;1993;6
WIN;1994;5
WIN;1995;7
WIN;1996;2
WIN;1997;4
WIN;1998;3
WIN;1999;4
WIN;2000;3
WIN;2001;3
WIN;2002;5
WIN;2003;3
WIN;2004;4
WIN;2005;2
WIN;2006;3
WIN;2007;3
WIN;2008;9
WIN;2009;3
WIN;2010;4
WIN;2011;4
WIN;2012;5
WIN;2013;5
WIN;2014;8
WIN;2015;5
WIN;2016;5
WIN;2017;3
WIN;2018;4
WIN;2019;4
WIN;2020;2
