 

stn;time;rs1000m0
ROE;199102;0
ROE;199103;1
ROE;199104;1
ROE;199105;0
ROE;199106;1
ROE;199107;0
ROE;199108;0
ROE;199109;1
ROE;199110;0
ROE;199111;0
ROE;199112;0
ROE;199201;0
ROE;199202;0
ROE;199203;1
ROE;199204;0
ROE;199205;0
ROE;199206;0
ROE;199207;0
ROE;199208;1
ROE;199209;0
ROE;199210;0
ROE;199211;0
ROE;199212;0
ROE;199301;0
ROE;199302;0
ROE;199303;0
ROE;199304;1
ROE;199305;0
ROE;199306;0
ROE;199307;0
ROE;199308;0
ROE;199309;3
ROE;199310;1
ROE;199311;0
ROE;199312;0
ROE;199401;1
ROE;199402;0
ROE;199403;0
ROE;199404;0
ROE;199405;0
ROE;199406;0
ROE;199407;0
ROE;199408;0
ROE;199409;0
ROE;199410;0
ROE;199411;1
ROE;199412;0
ROE;199501;0
ROE;199502;0
ROE;199503;0
ROE;199504;0
ROE;199505;0
ROE;199506;0
ROE;199507;0
ROE;199508;0
ROE;199509;0
ROE;199510;0
ROE;199511;0
ROE;199512;0
ROE;199601;0
ROE;199602;0
ROE;199603;0
ROE;199604;0
ROE;199605;1
ROE;199606;0
ROE;199607;0
ROE;199608;0
ROE;199609;0
ROE;199610;0
ROE;199611;2
ROE;199612;0
ROE;199701;0
ROE;199702;0
ROE;199703;0
ROE;199704;0
ROE;199705;0
ROE;199706;1
ROE;199707;0
ROE;199708;1
ROE;199709;0
ROE;199710;0
ROE;199711;0
ROE;199712;0
ROE;199801;0
ROE;199802;0
ROE;199803;0
ROE;199804;0
ROE;199805;0
ROE;199806;0
ROE;199807;0
ROE;199808;0
ROE;199809;1
ROE;199810;0
ROE;199811;0
ROE;199812;0
ROE;199901;0
ROE;199902;0
ROE;199903;0
ROE;199904;1
ROE;199905;0
ROE;199906;0
ROE;199907;0
ROE;199908;0
ROE;199909;2
ROE;199910;0
ROE;199911;0
ROE;199912;0
ROE;200001;0
ROE;200002;0
ROE;200003;0
ROE;200004;0
ROE;200005;0
ROE;200006;0
ROE;200007;0
ROE;200008;0
ROE;200009;2
ROE;200010;3
ROE;200011;1
ROE;200012;0
ROE;200101;0
ROE;200102;0
ROE;200103;0
ROE;200104;0
ROE;200105;0
ROE;200106;1
ROE;200107;0
ROE;200108;0
ROE;200109;0
ROE;200110;0
ROE;200111;0
ROE;200112;0
ROE;200201;0
ROE;200202;0
ROE;200203;0
ROE;200204;0
ROE;200205;2
ROE;200206;1
ROE;200207;0
ROE;200208;0
ROE;200209;0
ROE;200210;0
ROE;200211;3
ROE;200212;0
ROE;200301;0
ROE;200302;0
ROE;200303;0
ROE;200304;0
ROE;200305;0
ROE;200306;0
ROE;200307;0
ROE;200308;0
ROE;200309;0
ROE;200310;1
ROE;200311;0
ROE;200312;0
ROE;200401;0
ROE;200402;0
ROE;200403;0
ROE;200404;0
ROE;200405;0
ROE;200406;0
ROE;200407;0
ROE;200408;0
ROE;200409;0
ROE;200410;1
ROE;200411;0
ROE;200412;0
ROE;200501;0
ROE;200502;0
ROE;200503;0
ROE;200504;0
ROE;200505;0
ROE;200506;0
ROE;200507;0
ROE;200508;0
ROE;200509;0
ROE;200510;0
ROE;200511;0
ROE;200512;0
ROE;200601;0
ROE;200602;0
ROE;200603;0
ROE;200604;0
ROE;200605;0
ROE;200606;0
ROE;200607;0
ROE;200608;0
ROE;200609;0
ROE;200610;0
ROE;200611;0
ROE;200612;1
ROE;200701;0
ROE;200702;0
ROE;200703;0
ROE;200704;0
ROE;200705;0
ROE;200706;0
ROE;200707;0
ROE;200708;0
ROE;200709;0
ROE;200710;0
ROE;200711;0
ROE;200712;0
ROE;200801;0
ROE;200802;0
ROE;200803;0
ROE;200804;0
ROE;200805;0
ROE;200806;0
ROE;200807;0
ROE;200808;1
ROE;200809;1
ROE;200810;1
ROE;200811;0
ROE;200812;0
ROE;200901;0
ROE;200902;0
ROE;200903;0
ROE;200904;1
ROE;200905;0
ROE;200906;0
ROE;200907;0
ROE;200908;0
ROE;200909;0
ROE;200910;0
ROE;200911;0
ROE;200912;0
ROE;201001;0
ROE;201002;0
ROE;201003;0
ROE;201004;0
ROE;201005;0
ROE;201006;0
ROE;201007;0
ROE;201008;0
ROE;201009;0
ROE;201010;1
ROE;201011;0
ROE;201012;0
ROE;201101;0
ROE;201102;0
ROE;201103;0
ROE;201104;0
ROE;201105;0
ROE;201106;1
ROE;201107;1
ROE;201108;0
ROE;201109;0
ROE;201110;0
ROE;201111;0
ROE;201112;0
ROE;201201;0
ROE;201202;0
ROE;201203;0
