 

stn;time;rre150y0
NIE;1901;914.6
NIE;1902;911.5
NIE;1903;796.8
NIE;1904;708.6
NIE;1905;930.4
NIE;1906;698.7
NIE;1907;755.9
NIE;1908;830.2
NIE;1909;778.1
NIE;1910;1178.9
NIE;1911;644.4
NIE;1912;919.4
NIE;1913;797.1
NIE;1914;888.4
NIE;1915;896.1
NIE;1916;970.1
NIE;1917;976.5
NIE;1918;860.8
NIE;1919;852.4
NIE;1920;577.4
NIE;1921;549.3
NIE;1922;1165.4
NIE;1923;742.6
NIE;1924;776.0
NIE;1925;781.7
NIE;1926;799.4
NIE;1927;966.5
NIE;1928;718.8
NIE;1929;732.4
NIE;1930;1047.9
NIE;1931;956.8
NIE;1932;752.1
NIE;1933;818.5
NIE;1934;721.9
NIE;1935;888.3
NIE;1936;971.2
NIE;1937;830.4
NIE;1938;897.9
NIE;1939;1202.1
NIE;1940;1105.8
NIE;1941;747.9
NIE;1942;739.2
NIE;1943;531.3
NIE;1944;851.7
NIE;1945;888.2
NIE;1946;913.9
NIE;1947;686.2
NIE;1948;673.1
NIE;1949;522.6
NIE;1950;887.5
NIE;1951;786.8
NIE;1952;955.1
NIE;1953;693.2
NIE;1954;873.7
NIE;1955;913.3
NIE;1956;826.9
NIE;1957;700.6
NIE;1958;973.1
NIE;1959;789.9
NIE;1960;856.7
NIE;1961;805.9
NIE;1962;705.0
NIE;1963;816.9
NIE;1964;765.1
NIE;1965;1257.0
NIE;1966;1025.2
NIE;1967;820.2
NIE;1968;891.9
NIE;1969;840.5
NIE;1970;898.7
NIE;1971;678.1
NIE;1972;817.8
NIE;1973;820.0
NIE;1974;960.7
NIE;1975;930.1
NIE;1976;721.5
NIE;1977;916.8
NIE;1978;926.4
NIE;1979;1013.1
NIE;1980;916.7
NIE;1981;1033.9
NIE;1982;937.3
NIE;1983;799.4
NIE;1984;788.2
NIE;1985;845.5
NIE;1986;1011.9
NIE;1987;913.8
NIE;1988;973.9
NIE;1989;736.8
NIE;1990;921.6
NIE;1991;737.4
NIE;1992;878.2
NIE;1993;866.7
NIE;1994;908.6
NIE;1995;1119.9
NIE;1996;782.9
NIE;1997;718.3
NIE;1998;805.8
NIE;1999;1240.2
NIE;2000;901.3
NIE;2001;1172.0
NIE;2002;1021.5
NIE;2003;694.4
NIE;2004;814.7
NIE;2005;829.9
NIE;2006;931.3
NIE;2007;914.2
NIE;2008;1000.0
NIE;2009;959.1
NIE;2010;934.3
NIE;2011;797.0
NIE;2012;1028.1
NIE;2013;946.9
NIE;2014;942.5
NIE;2015;756.6
NIE;2016;1058.2
NIE;2017;883.8
NIE;2018;700.0
NIE;2019;956.3
NIE;2020;746.5
