 

stn;time;rzz150yx
ROB;1981;5.9
ROB;1982;8.7
ROB;1983;3.7
ROB;1984;6.0
ROB;1985;5.7
ROB;1986;10.5
ROB;1987;8.1
ROB;1988;6.7
ROB;1989;2.8
ROB;1990;13.0
ROB;1991;7.5
ROB;1992;11.0
ROB;1993;12.0
ROB;1994;11.4
ROB;1995;4.5
ROB;1996;11.4
ROB;1997;10.6
ROB;1998;9.9
ROB;1999;6.1
ROB;2000;8.7
ROB;2001;7.1
ROB;2002;9.2
ROB;2003;13.6
ROB;2004;6.2
ROB;2005;7.6
ROB;2006;12.4
ROB;2007;4.9
ROB;2008;6.0
ROB;2009;5.2
ROB;2010;4.6
