 

stn;time;tre200y0
DLREI;1952;5.7
DLREI;1953;7.0
DLREI;1954;6.0
DLREI;1955;6.1
DLREI;1956;5.1
DLREI;1957;6.9
DLREI;1958;6.5
DLREI;1959;7.0
DLREI;1960;6.5
DLREI;1961;7.2
DLREI;1962;5.3
DLREI;1963;5.6
DLREI;1964;6.4
DLREI;1965;5.6
DLREI;1966;6.6
DLREI;1967;6.6
DLREI;1968;6.1
DLREI;1969;5.7
DLREI;1970;5.6
DLREI;1971;6.1
DLREI;1972;5.9
DLREI;1973;5.6
DLREI;1974;6.5
DLREI;1975;6.4
DLREI;1976;6.1
DLREI;1977;6.7
DLREI;1978;5.6
DLREI;1979;6.3
DLREI;1980;5.5
DLREI;1981;6.0
DLREI;1982;6.7
DLREI;1983;6.8
DLREI;1984;5.9
DLREI;1985;5.8
DLREI;1986;6.3
DLREI;1987;6.1
DLREI;1988;6.8
DLREI;1989;6.8
DLREI;1990;6.7
DLREI;1991;5.7
DLREI;1992;6.9
DLREI;1993;6.4
DLREI;1994;7.8
DLREI;1995;6.4
DLREI;1996;6.0
DLREI;1997;7.1
DLREI;1998;7.1
DLREI;1999;6.9
DLREI;2000;7.6
DLREI;2001;7.0
DLREI;2002;7.9
