 

stn;time;tre200y0
COV;1980;-6.7
COV;1981;-6.0
COV;1982;-5.0
COV;1983;-4.6
COV;1984;-6.3
COV;1985;-5.7
COV;1986;-5.5
COV;1987;-5.4
COV;1988;-5.4
COV;1989;-4.3
COV;1990;-4.9
COV;1991;-5.4
COV;1992;-4.3
COV;1993;-5.6
COV;1994;-4.6
COV;1995;-5.8
COV;1996;-6.1
COV;1997;-4.9
COV;1998;-5.3
COV;1999;-5.6
COV;2000;-4.8
COV;2001;-5.4
COV;2002;-4.7
COV;2003;-4.5
COV;2004;-5.4
COV;2005;-6.0
COV;2006;-4.7
COV;2007;-4.7
COV;2008;-5.0
COV;2009;-5.3
COV;2010;-6.2
COV;2011;-4.0
COV;2012;-4.7
COV;2013;-5.4
COV;2014;-4.5
COV;2015;-3.8
COV;2016;-4.5
COV;2017;-4.6
COV;2018;-4.2
COV;2019;-4.3
COV;2020;-3.7
