 

stn;time;fu3010m1
LAG;199712;66.6
LAG;199801;92.5
LAG;199802;118.4
LAG;199803;74.2
LAG;199804;155.5
LAG;199805;63.0
LAG;199806;55.4
LAG;199807;55.4
LAG;199808;66.6
LAG;199809;135.4
LAG;199810;72.4
LAG;199811;70.2
LAG;199812;135.4
LAG;199901;64.8
LAG;199902;135.4
LAG;199903;61.2
LAG;199904;64.8
LAG;199905;116.6
LAG;199906;72.4
LAG;199907;64.8
LAG;199908;38.9
LAG;199909;53.6
LAG;199910;48.2
LAG;199911;46.4
LAG;199912;109.4
LAG;200001;59.4
LAG;200002;76.0
LAG;200003;51.8
LAG;200004;59.4
LAG;200005;64.8
LAG;200006;63.0
LAG;200007;53.6
LAG;200008;92.5
LAG;200009;55.4
LAG;200010;53.6
LAG;200011;46.4
LAG;200012;98.3
LAG;200101;70.2
LAG;200102;55.4
LAG;200103;96.5
LAG;200104;59.4
LAG;200105;57.2
LAG;200106;57.2
LAG;200107;50.0
LAG;200108;51.8
LAG;200109;116.6
LAG;200110;55.4
LAG;200111;72.4
LAG;200112;76.0
LAG;200201;92.5
LAG;200202;83.2
LAG;200203;72.4
LAG;200204;61.2
LAG;200205;46.4
LAG;200206;57.2
LAG;200207;116.6
LAG;200208;44.3
LAG;200209;37.1
LAG;200210;72.4
LAG;200211;50.0
LAG;200212;46.4
LAG;200301;109.4
LAG;200302;135.4
LAG;200303;53.6
LAG;200304;61.2
LAG;200305;72.4
LAG;200306;50.0
LAG;200307;64.8
LAG;200308;50.0
LAG;200309;48.2
LAG;200310;77.8
LAG;200311;42.5
LAG;200312;74.2
LAG;200401;92.5
LAG;200402;77.8
LAG;200403;63.0
LAG;200404;61.2
LAG;200405;53.6
LAG;200406;55.4
LAG;200407;55.4
LAG;200408;61.2
LAG;200409;46.4
LAG;200410;46.4
LAG;200411;98.3
LAG;200412;76.0
LAG;200501;68.4
LAG;200502;68.4
LAG;200503;72.4
LAG;200504;42.5
LAG;200505;53.6
LAG;200506;55.4
LAG;200507;50.0
LAG;200508;46.4
LAG;200509;29.5
LAG;200510;22.3
LAG;200511;63.0
LAG;200512;61.2
LAG;200601;50.0
LAG;200602;70.2
LAG;200603;70.2
LAG;200604;51.8
LAG;200605;61.2
LAG;200606;76.0
LAG;200607;77.8
LAG;200608;66.6
LAG;200609;44.3
LAG;200610;74.2
LAG;200611;51.8
LAG;200612;74.2
LAG;200701;77.8
LAG;200702;77.8
LAG;200703;59.4
LAG;200704;48.2
LAG;200705;59.4
LAG;200706;64.8
LAG;200707;66.6
LAG;200708;61.2
LAG;200709;35.3
LAG;200710;50.0
LAG;200711;59.4
LAG;200712;79.6
LAG;200801;63.0
LAG;200802;46.4
LAG;200803;79.6
LAG;200804;42.5
LAG;200805;42.5
LAG;200806;59.4
LAG;200807;57.2
LAG;200808;48.2
LAG;200809;55.4
LAG;200810;51.8
LAG;200811;126.0
LAG;200812;68.4
LAG;200901;76.0
LAG;200902;44.3
LAG;200903;68.4
LAG;200904;63.0
LAG;200905;57.2
LAG;200906;55.4
LAG;200907;72.4
LAG;200908;40.7
LAG;200909;61.2
LAG;200910;72.0
LAG;200911;66.6
LAG;200912;66.6
LAG;201001;48.2
LAG;201002;74.2
LAG;201003;72.4
LAG;201004;53.6
LAG;201005;66.6
LAG;201006;63.0
LAG;201007;63.0
LAG;201008;46.4
LAG;201009;55.4
LAG;201010;50.0
LAG;201011;59.4
LAG;201012;63.0
LAG;201101;44.3
LAG;201102;48.2
LAG;201103;59.4
LAG;201104;46.4
LAG;201105;50.0
LAG;201106;81.4
LAG;201107;50.8
LAG;201108;69.5
LAG;201109;54.4
LAG;201110;56.9
LAG;201111;26.6
