 

stn;time;rti150yx
AAF;1900;19000703
AAF;1901;19010615
AAF;1902;19020517
AAF;1903;19030815
AAF;1904;19041207
AAF;1905;19050805
AAF;1906;19060519
AAF;1907;19070815
AAF;1908;19080720
AAF;1909;19090630
AAF;1910;19100614
AAF;1911;19110517
AAF;1912;19120613
AAF;1913;19130806
AAF;1914;19140524
AAF;1915;19150407
AAF;1916;19160609
AAF;1917;19170609
AAF;1918;19180910
AAF;1919;19191223
AAF;1920;19200727
AAF;1921;19211102
AAF;1922;19220715
AAF;1923;19230731
AAF;1924;19240429
AAF;1925;19250709
AAF;1926;19260622
AAF;1927;19270824
AAF;1928;19280930
AAF;1929;19291019
AAF;1930;19300718
AAF;1931;19310520
AAF;1932;19320708
AAF;1933;19330621
AAF;1934;19340803
AAF;1935;19351201
AAF;1936;19360416
AAF;1937;19370414
AAF;1938;19380820
AAF;1939;19390904
AAF;1940;19400529
AAF;1941;19410812
AAF;1942;19420509
AAF;1943;19430723
AAF;1944;19441107
AAF;1945;19450808
AAF;1946;19460613
AAF;1947;19470717
AAF;1948;19480705
AAF;1949;19490424
AAF;1950;19501125
AAF;1951;19510327
AAF;1952;19520607
AAF;1953;19530625
AAF;1954;19540517
AAF;1955;19550607
AAF;1956;19560810
AAF;1957;19570710
AAF;1958;19580610
AAF;1959;19590607
AAF;1960;19600818
AAF;1961;19610712
AAF;1962;19620101
AAF;1963;19630607
AAF;1964;19640504
AAF;1965;19650604
AAF;1966;19660208
AAF;1967;19671116
AAF;1968;19680921
AAF;1969;19690826
AAF;1970;19700618
AAF;1971;19710712
AAF;1972;19720721
AAF;1973;19730623
AAF;1974;19741019
AAF;1975;19750811
AAF;1976;19760719
AAF;1977;19770731
AAF;1978;19780807
AAF;1979;19790606
AAF;1980;19800122
AAF;1981;19810928
AAF;1982;19821006
AAF;1983;19831126
AAF;1984;19840810
AAF;1985;19850502
AAF;1986;19860409
AAF;1987;19870925
AAF;1988;19881205
AAF;1989;19890911
AAF;1990;19901029
AAF;1991;19910511
AAF;1992;19920721
AAF;1993;19930705
AAF;1994;19940518
AAF;1995;19950531
AAF;1996;19960621
AAF;1997;19970806
