 

stn;time;tre200dx
NABLAE;20010529;24.8
NABLAE;20010530;35.6
NABLAE;20010531;19.6
NABLAE;20010601;14.6
NABLAE;20010602;11.7
NABLAE;20010603;8.6
NABLAE;20010604;13.0
NABLAE;20010605;19.3
NABLAE;20010606;15.2
NABLAE;20010607;16.9
NABLAE;20010608;12.7
NABLAE;20010609;12.4
NABLAE;20010610;12.3
NABLAE;20010611;12.0
NABLAE;20010612;18.1
NABLAE;20010613;19.8
NABLAE;20010614;18.8
NABLAE;20010615;23.1
NABLAE;20010616;14.4
NABLAE;20010617;13.7
NABLAE;20010618;11.5
NABLAE;20010619;13.4
NABLAE;20010620;18.3
NABLAE;20010621;22.0
NABLAE;20010622;20.1
NABLAE;20010623;21.3
NABLAE;20010624;24.9
NABLAE;20010625;24.4
NABLAE;20010626;26.1
NABLAE;20010627;25.7
NABLAE;20010628;17.9
NABLAE;20010629;22.1
NABLAE;20010630;22.9
NABLAE;20010701;21.7
NABLAE;20010702;22.3
NABLAE;20010703;22.5
NABLAE;20010704;22.8
NABLAE;20010705;24.8
NABLAE;20010706;27.5
NABLAE;20010707;17.8
NABLAE;20010708;17.9
NABLAE;20010709;19.5
NABLAE;20010710;23.1
NABLAE;20010711;18.0
NABLAE;20010712;20.2
NABLAE;20010713;17.6
NABLAE;20010714;21.4
NABLAE;20010715;15.2
NABLAE;20010716;12.9
NABLAE;20010717;19.1
NABLAE;20010718;17.7
NABLAE;20010719;18.4
NABLAE;20010720;14.5
NABLAE;20010721;19.3
NABLAE;20010722;23.7
NABLAE;20010723;25.1
NABLAE;20010724;22.6
NABLAE;20010725;25.1
NABLAE;20010726;25.6
NABLAE;20010727;26.6
NABLAE;20010728;26.1
NABLAE;20010729;24.6
NABLAE;20010730;25.9
NABLAE;20010731;27.5
NABLAE;20010801;26.7
NABLAE;20010802;28.7
NABLAE;20010803;20.7
NABLAE;20010804;17.7
NABLAE;20010805;17.8
NABLAE;20010806;17.0
NABLAE;20010807;20.3
NABLAE;20010808;18.7
NABLAE;20010809;18.3
NABLAE;20010810;16.9
NABLAE;20010811;17.8
NABLAE;20010812;20.4
NABLAE;20010813;23.2
NABLAE;20010814;26.2
NABLAE;20010815;28.4
NABLAE;20010816;24.6
NABLAE;20010817;20.0
NABLAE;20010818;24.5
NABLAE;20010819;23.5
NABLAE;20010820;19.5
NABLAE;20010821;21.6
NABLAE;20010822;23.0
NABLAE;20010823;23.6
NABLAE;20010824;25.2
NABLAE;20010825;26.6
NABLAE;20010826;27.1
NABLAE;20010827;27.2
NABLAE;20010828;20.7
NABLAE;20010829;21.9
NABLAE;20010830;18.6
NABLAE;20010831;13.2
NABLAE;20010901;13.7
NABLAE;20010902;16.8
NABLAE;20010903;19.6
NABLAE;20010904;14.0
NABLAE;20010905;12.0
NABLAE;20010906;12.7
NABLAE;20010907;14.9
NABLAE;20010908;12.6
NABLAE;20010909;10.8
NABLAE;20010910;10.6
NABLAE;20010911;10.9
NABLAE;20010912;11.3
NABLAE;20010913;15.8
NABLAE;20010914;11.6
NABLAE;20010915;12.7
NABLAE;20010916;9.7
NABLAE;20010917;7.4
NABLAE;20010918;11.0
NABLAE;20010919;10.9
NABLAE;20010920;14.2
NABLAE;20010921;11.4
NABLAE;20010922;10.2
NABLAE;20010923;9.5
NABLAE;20010924;13.1
NABLAE;20010925;10.7
NABLAE;20010926;13.5
NABLAE;20010927;15.1
NABLAE;20010928;17.4
NABLAE;20010929;14.6
NABLAE;20010930;16.4
NABLAE;20011001;20.2
NABLAE;20011002;21.8
NABLAE;20011003;20.0
NABLAE;20011004;15.0
NABLAE;20011005;15.6
NABLAE;20011006;19.4
NABLAE;20011007;15.7
NABLAE;20011008;14.7
NABLAE;20011009;14.3
NABLAE;20011010;16.5
NABLAE;20011011;16.5
NABLAE;20011012;17.2
NABLAE;20011013;18.2
NABLAE;20011014;19.3
NABLAE;20011015;17.9
NABLAE;20011016;17.3
NABLAE;20011017;15.2
NABLAE;20011018;15.1
NABLAE;20011019;17.0
NABLAE;20011020;17.4
NABLAE;20011021;12.5
NABLAE;20011022;14.7
NABLAE;20011023;11.7
NABLAE;20011024;10.5
NABLAE;20011025;10.2
NABLAE;20011026;9.6
NABLAE;20011027;12.9
NABLAE;20011028;13.8
NABLAE;20011029;13.8
NABLAE;20011030;17.3
NABLAE;20011031;15.9
NABLAE;20011101;8.0
NABLAE;20011102;9.0
NABLAE;20011103;7.9
NABLAE;20011104;8.9
NABLAE;20011105;6.8
NABLAE;20011106;7.1
NABLAE;20011107;7.8
NABLAE;20011108;8.0
NABLAE;20011109;0.5
NABLAE;20011110;1.1
NABLAE;20011111;-0.3
NABLAE;20011112;1.1
NABLAE;20011113;1.5
NABLAE;20011114;-0.8
NABLAE;20011115;0.5
NABLAE;20011116;-0.5
NABLAE;20011117;-1.1
NABLAE;20011118;-0.4
NABLAE;20011119;-0.4
NABLAE;20011120;1.8
NABLAE;20011121;0.9
NABLAE;20011122;2.0
NABLAE;20011123;0.8
NABLAE;20011124;-0.8
NABLAE;20011125;3.3
NABLAE;20011126;4.7
NABLAE;20011127;4.6
NABLAE;20011128;2.0
NABLAE;20011129;3.2
NABLAE;20011130;6.9
NABLAE;20011201;7.7
NABLAE;20011202;7.7
NABLAE;20011203;7.1
NABLAE;20011204;6.6
NABLAE;20011205;6.5
NABLAE;20011206;7.9
NABLAE;20011207;2.3
NABLAE;20011208;0.5
NABLAE;20011209;-0.7
NABLAE;20011210;-4.4
NABLAE;20011211;-
NABLAE;20011212;-
NABLAE;20011213;-0.4
NABLAE;20011214;-10.8
NABLAE;20011215;-9.3
NABLAE;20011216;-3.2
NABLAE;20011217;-2.7
NABLAE;20011218;-2.8
NABLAE;20011219;-4.1
NABLAE;20011220;-2.6
NABLAE;20011221;-2.5
NABLAE;20011222;-1.2
NABLAE;20011223;-4.2
NABLAE;20011224;-4.4
