 

stn;time;fklnd3m0
IYTOB;201011;0
IYTOB;201012;0
IYTOB;201101;0
IYTOB;201102;0
IYTOB;201103;0
IYTOB;201104;0
IYTOB;201105;0
IYTOB;201106;0
IYTOB;201107;0
IYTOB;201108;0
IYTOB;201109;0
IYTOB;201110;0
IYTOB;201111;0
IYTOB;201112;0
IYTOB;201201;0
IYTOB;201202;0
IYTOB;201203;0
IYTOB;201204;0
IYTOB;201205;0
IYTOB;201206;0
IYTOB;201207;0
IYTOB;201208;0
IYTOB;201209;0
IYTOB;201210;0
IYTOB;201211;0
IYTOB;201212;0
IYTOB;201301;0
IYTOB;201302;0
IYTOB;201303;0
IYTOB;201304;0
IYTOB;201305;0
IYTOB;201306;0
IYTOB;201307;0
IYTOB;201308;0
IYTOB;201309;0
IYTOB;201310;0
IYTOB;201311;0
IYTOB;201312;0
IYTOB;201401;5
IYTOB;201402;3
IYTOB;201403;0
IYTOB;201404;0
IYTOB;201405;0
IYTOB;201406;0
IYTOB;201407;0
IYTOB;201408;0
IYTOB;201409;0
IYTOB;201410;0
IYTOB;201411;0
IYTOB;201412;0
IYTOB;201501;0
IYTOB;201502;0
IYTOB;201503;0
IYTOB;201504;0
IYTOB;201505;0
IYTOB;201506;0
IYTOB;201507;0
IYTOB;201508;0
IYTOB;201509;0
IYTOB;201510;0
IYTOB;201511;0
IYTOB;201512;0
IYTOB;201601;0
IYTOB;201602;0
IYTOB;201603;0
IYTOB;201604;0
IYTOB;201605;0
IYTOB;201606;0
IYTOB;201607;0
IYTOB;201608;0
IYTOB;201609;0
IYTOB;201610;0
IYTOB;201611;0
IYTOB;201612;0
IYTOB;201701;0
IYTOB;201702;0
IYTOB;201703;0
IYTOB;201704;0
IYTOB;201705;0
IYTOB;201706;0
IYTOB;201707;0
IYTOB;201708;0
IYTOB;201709;0
IYTOB;201710;0
IYTOB;201711;0
IYTOB;201712;0
IYTOB;201801;0
IYTOB;201802;0
IYTOB;201803;0
IYTOB;201804;0
IYTOB;201805;0
IYTOB;201806;0
IYTOB;201807;0
IYTOB;201808;0
IYTOB;201809;0
IYTOB;201810;0
IYTOB;201811;0
IYTOB;201812;0
IYTOB;201901;0
IYTOB;201902;0
IYTOB;201903;0
