 

stn;time;rsd300y0
WHA;1961;7
WHA;1962;8
WHA;1963;7
WHA;1964;13
WHA;1965;8
WHA;1966;12
WHA;1967;7
WHA;1968;9
WHA;1969;7
WHA;1970;18
WHA;1971;10
WHA;1972;8
WHA;1973;9
WHA;1974;6
WHA;1975;8
WHA;1976;6
WHA;1977;9
WHA;1978;11
WHA;1979;13
WHA;1980;8
WHA;1981;20
WHA;1982;10
WHA;1983;13
WHA;1984;10
WHA;1985;10
WHA;1986;10
WHA;1987;8
WHA;1988;7
WHA;1989;7
WHA;1990;8
WHA;1991;9
WHA;1992;10
WHA;1993;13
WHA;1994;9
WHA;1995;11
WHA;1996;6
WHA;1997;9
WHA;1998;10
WHA;1999;11
WHA;2000;8
WHA;2001;10
WHA;2002;16
WHA;2003;9
WHA;2004;6
WHA;2005;7
WHA;2006;7
WHA;2007;9
WHA;2008;9
WHA;2009;5
WHA;2010;11
WHA;2011;12
WHA;2012;9
WHA;2013;10
WHA;2014;10
WHA;2015;7
WHA;2016;10
WHA;2017;12
WHA;2018;6
WHA;2019;12
WHA;2020;10
