 

stn;time;rs1000y0
ZER;1893;0
ZER;1894;0
ZER;1895;0
ZER;1896;0
ZER;1897;0
ZER;1898;0
ZER;1899;0
ZER;1900;0
ZER;1901;0
ZER;1902;0
ZER;1903;0
ZER;1904;0
ZER;1905;0
ZER;1906;0
ZER;1907;0
ZER;1908;0
ZER;1909;0
ZER;1910;0
ZER;1911;0
ZER;1912;0
ZER;1913;0
ZER;1914;1
ZER;1915;0
ZER;1916;0
ZER;1917;0
ZER;1918;0
ZER;1919;0
ZER;1920;0
ZER;1921;0
ZER;1922;0
ZER;1923;0
ZER;1924;0
ZER;1925;0
ZER;1926;0
ZER;1927;0
ZER;1928;0
ZER;1929;0
ZER;1930;0
ZER;1931;0
ZER;1932;0
ZER;1933;0
ZER;1934;0
ZER;1935;0
ZER;1936;0
ZER;1937;0
ZER;1938;0
ZER;1939;0
ZER;1940;0
ZER;1941;0
ZER;1942;0
ZER;1943;0
ZER;1944;0
ZER;1945;0
ZER;1946;0
ZER;1947;0
ZER;1948;0
ZER;1949;0
ZER;1950;0
ZER;1951;0
ZER;1952;0
ZER;1953;0
ZER;1954;0
ZER;1955;0
ZER;1956;0
ZER;1957;0
ZER;1958;0
ZER;1959;0
ZER;1960;0
ZER;1961;0
ZER;1962;0
ZER;1963;0
ZER;1964;0
ZER;1965;0
ZER;1966;0
ZER;1967;0
ZER;1968;0
ZER;1969;0
ZER;1970;0
ZER;1971;0
ZER;1972;0
ZER;1973;0
ZER;1974;0
ZER;1975;0
ZER;1976;0
ZER;1977;0
ZER;1978;0
ZER;1979;0
ZER;1980;0
ZER;1981;0
ZER;1982;0
ZER;1983;0
ZER;1984;0
ZER;1985;0
ZER;1986;0
ZER;1987;0
ZER;1988;0
ZER;1989;0
ZER;1990;0
ZER;1991;0
ZER;1992;0
ZER;1993;0
ZER;1994;0
ZER;1995;0
ZER;1996;0
ZER;1997;0
ZER;1998;0
ZER;1999;0
ZER;2000;0
ZER;2001;0
ZER;2002;0
ZER;2003;0
ZER;2004;0
ZER;2005;0
ZER;2006;0
ZER;2007;0
ZER;2008;0
ZER;2009;0
ZER;2010;0
ZER;2011;0
ZER;2012;0
ZER;2013;0
ZER;2014;0
ZER;2015;0
ZER;2016;0
ZER;2017;0
ZER;2018;0
ZER;2019;0
ZER;2020;0
