 

stn;time;hns000mx
CUE;201202;28
CUE;201203;25
CUE;201204;10
CUE;201205;4
CUE;201206;0
CUE;201207;0
CUE;201208;0
CUE;201209;0
CUE;201210;20
CUE;201211;30
CUE;201212;32
CUE;201301;35
CUE;201302;35
CUE;201303;35
CUE;201304;15
CUE;201305;5
CUE;201306;0
CUE;201307;0
CUE;201308;0
CUE;201309;0
CUE;201310;11
CUE;201311;20
CUE;201312;35
CUE;201401;18
CUE;201402;30
CUE;201403;20
CUE;201404;1
CUE;201405;0
CUE;201406;0
CUE;201407;0
CUE;201408;0
CUE;201409;0
CUE;201410;1
CUE;201411;10
CUE;201412;23
CUE;201501;30
CUE;201502;35
CUE;201503;12
CUE;201504;7
CUE;201505;0
CUE;201506;0
CUE;201507;0
CUE;201508;0
CUE;201509;0
CUE;201510;3
CUE;201511;25
CUE;201512;0
CUE;201601;20
CUE;201602;25
CUE;201603;30
CUE;201604;10
CUE;201605;2
CUE;201606;0
CUE;201607;0
CUE;201608;0
CUE;201609;0
CUE;201610;0
CUE;201611;10
CUE;201612;0
CUE;201701;40
CUE;201702;20
CUE;201703;40
CUE;201704;15
CUE;201705;0
CUE;201706;0
CUE;201707;0
CUE;201708;0
CUE;201709;0
CUE;201710;0
CUE;201711;20
CUE;201712;50
CUE;201801;20
CUE;201802;20
CUE;201803;15
CUE;201804;0
CUE;201805;0
CUE;201806;0
CUE;201807;0
CUE;201808;0
CUE;201809;0
CUE;201810;5
CUE;201811;10
CUE;201812;20
CUE;201901;30
CUE;201902;12
CUE;201903;15
CUE;201904;45
CUE;201905;5
CUE;201906;0
CUE;201907;0
CUE;201908;0
CUE;201909;0
CUE;201910;0
CUE;201911;20
CUE;201912;30
CUE;202001;25
CUE;202002;15
CUE;202003;25
CUE;202004;0
CUE;202005;0
CUE;202006;0
CUE;202007;0
CUE;202008;0
CUE;202009;0
CUE;202010;10
CUE;202011;5
CUE;202012;30
CUE;202101;30
CUE;202102;10
CUE;202103;20
