 

stn;time;rre150yx
EHM;1901;58.7
EHM;1902;54.3
EHM;1903;43.6
EHM;1904;50.0
EHM;1905;53.7
EHM;1906;62.4
EHM;1907;64.8
EHM;1908;63.2
EHM;1909;38.6
EHM;1910;76.8
EHM;1911;53.6
EHM;1912;93.1
EHM;1913;47.3
EHM;1914;64.5
EHM;1915;54.5
EHM;1916;40.3
EHM;1917;43.5
EHM;1918;61.8
EHM;1919;54.2
EHM;1920;50.0
EHM;1921;53.9
EHM;1922;55.5
EHM;1923;45.6
EHM;1924;33.1
EHM;1925;64.2
EHM;1926;45.6
EHM;1927;38.2
EHM;1928;51.4
EHM;1929;38.2
EHM;1930;56.1
EHM;1931;56.7
EHM;1932;55.4
EHM;1933;49.0
EHM;1934;53.5
EHM;1935;52.0
EHM;1936;114.0
EHM;1937;61.2
EHM;1938;58.4
EHM;1939;62.6
EHM;1940;53.7
EHM;1941;37.0
EHM;1942;42.0
EHM;1943;34.0
EHM;1944;75.0
EHM;1945;50.3
EHM;1946;35.3
EHM;1947;42.1
EHM;1948;54.0
EHM;1949;30.2
EHM;1950;50.8
EHM;1951;73.3
EHM;1952;37.0
EHM;1953;44.6
EHM;1954;68.0
EHM;1955;48.5
EHM;1956;79.0
EHM;1957;51.0
EHM;1958;65.0
EHM;1959;43.0
EHM;1960;57.7
EHM;1961;43.2
EHM;1962;43.2
EHM;1963;45.0
EHM;1964;45.2
EHM;1965;50.2
EHM;1966;56.0
EHM;1967;70.7
EHM;1968;70.0
EHM;1969;39.3
EHM;1970;73.2
EHM;1971;88.5
EHM;1972;61.2
EHM;1973;84.0
EHM;1974;62.7
EHM;1975;41.3
EHM;1976;66.2
EHM;1977;44.6
EHM;1978;83.5
EHM;1979;46.3
EHM;1980;53.2
EHM;1981;61.3
EHM;1982;57.7
EHM;1983;67.7
EHM;1984;57.6
EHM;1985;56.1
EHM;1986;50.9
EHM;1987;36.5
EHM;1988;43.1
EHM;1989;38.3
EHM;1990;53.4
EHM;1991;48.2
EHM;1992;54.4
EHM;1993;62.5
EHM;1994;61.4
EHM;1995;58.4
EHM;1996;39.8
EHM;1997;51.2
EHM;1998;40.0
EHM;1999;38.3
EHM;2000;53.6
EHM;2001;48.0
EHM;2002;58.0
EHM;2003;45.0
EHM;2004;83.5
EHM;2005;101.7
EHM;2006;74.3
EHM;2007;64.4
EHM;2008;52.3
EHM;2009;59.6
EHM;2010;68.2
EHM;2011;65.1
EHM;2012;56.5
EHM;2013;60.7
EHM;2014;65.5
EHM;2015;54.8
EHM;2016;42.2
EHM;2017;45.0
EHM;2018;45.1
EHM;2019;42.4
EHM;2020;58.6
