 

stn;time;rsd700y0
POT;1937;2
POT;1938;4
POT;1939;6
POT;1940;3
POT;1941;3
POT;1942;0
POT;1943;0
POT;1944;1
POT;1945;4
POT;1946;1
POT;1947;1
POT;1948;1
POT;1949;1
POT;1950;1
POT;1951;7
POT;1952;2
POT;1953;2
POT;1954;5
POT;1955;2
POT;1956;7
POT;1957;3
POT;1958;2
POT;1959;5
POT;1960;6
POT;1961;0
POT;1962;1
POT;1963;5
POT;1964;1
POT;1965;2
POT;1966;9
POT;1967;3
POT;1968;3
POT;1969;3
POT;1970;2
POT;1971;3
POT;1972;2
POT;1973;4
POT;1974;0
POT;1975;0
POT;1976;4
POT;1977;8
POT;1978;5
POT;1979;5
POT;1980;2
POT;1981;4
POT;1982;6
POT;1983;4
POT;1984;2
POT;1985;2
POT;1986;4
POT;1987;4
POT;1988;2
POT;1989;4
POT;1990;5
POT;1991;4
POT;1992;3
POT;1993;5
POT;1994;5
POT;1995;5
POT;1996;1
POT;1997;2
POT;1998;2
POT;1999;2
POT;2000;4
POT;2001;3
POT;2002;11
POT;2003;3
POT;2004;2
POT;2005;0
POT;2006;2
POT;2007;1
POT;2008;8
POT;2009;4
POT;2010;4
POT;2011;3
POT;2012;3
POT;2013;4
POT;2014;6
POT;2015;2
POT;2016;2
POT;2017;7
POT;2018;4
POT;2019;4
POT;2020;5
