 

stn;time;rti150yx
WIE;1915;19150904
WIE;1916;19160625
WIE;1917;19171121
WIE;1918;19180910
WIE;1919;19190223
WIE;1920;19200630
WIE;1921;19210911
WIE;1922;19220801
WIE;1923;19231107
WIE;1924;19240622
WIE;1925;19250717
WIE;1926;19260817
WIE;1927;19270811
WIE;1928;19280930
WIE;1929;19291019
WIE;1930;19301009
WIE;1931;19310520
WIE;1932;19320107
WIE;1933;19330921
WIE;1934;19340620
WIE;1935;19350201
WIE;1936;19360625
WIE;1937;19370318
WIE;1938;19380613
WIE;1939;19390904
WIE;1940;19400915
WIE;1941;19410805
WIE;1942;19420612
WIE;1943;19430918
WIE;1944;19440901
WIE;1945;19450808
WIE;1946;19460613
WIE;1947;19471118
WIE;1948;19480705
WIE;1949;19490919
WIE;1950;19501125
WIE;1951;19510715
WIE;1952;19520511
WIE;1953;19530527
WIE;1954;19540821
WIE;1955;19550721
WIE;1956;19560910
WIE;1957;19570708
WIE;1958;19580831
WIE;1959;19591028
WIE;1960;19600731
WIE;1961;19610724
WIE;1962;19620101
WIE;1963;19630613
WIE;1964;19640829
WIE;1965;19650707
WIE;1966;19660618
WIE;1967;19670909
WIE;1968;19680802
WIE;1969;19690903
WIE;1970;19700816
WIE;1971;19710606
WIE;1972;19721122
WIE;1973;19730623
WIE;1974;19740822
WIE;1975;19750829
WIE;1976;19760726
WIE;1977;19770428
WIE;1978;19780807
WIE;1979;19790921
WIE;1980;19800629
WIE;1981;19810718
WIE;1982;19820820
WIE;1983;19830706
WIE;1984;19840715
WIE;1985;19850614
WIE;1986;19860822
WIE;1987;19870926
WIE;1988;19880510
WIE;1989;19890822
WIE;1990;19900524
WIE;1991;19910616
WIE;1992;19921028
WIE;1993;19930520
WIE;1994;19940518
WIE;1995;19950808
WIE;1996;19960621
WIE;1997;19970621
WIE;1998;19980822
WIE;1999;19990511
WIE;2000;20000605
WIE;2001;20010715
WIE;2002;20020715
WIE;2003;20030509
WIE;2004;20040716
WIE;2005;20050821
WIE;2006;20060917
WIE;2007;20070808
WIE;2008;20080629
WIE;2009;20090526
WIE;2010;20100814
WIE;2011;20110904
WIE;2012;20120415
WIE;2013;20130531
WIE;2014;20140720
WIE;2015;20150501
WIE;2016;20160512
WIE;2017;20171214
WIE;2018;20180608
WIE;2019;20190519
WIE;2020;20200803
