 

stn;time;rsd300y0
KSE;1961;4
KSE;1962;2
KSE;1963;5
KSE;1964;8
KSE;1965;10
KSE;1966;5
KSE;1967;2
KSE;1968;8
KSE;1969;8
KSE;1970;7
KSE;1971;5
KSE;1972;7
KSE;1973;5
KSE;1974;4
KSE;1975;7
KSE;1976;3
KSE;1977;7
KSE;1978;2
KSE;1979;10
KSE;1980;6
KSE;1981;13
KSE;1982;6
KSE;1983;9
KSE;1984;8
KSE;1985;5
KSE;1986;11
KSE;1987;11
KSE;1988;4
KSE;1989;7
KSE;1990;5
KSE;1991;11
KSE;1992;9
KSE;1993;10
KSE;1994;3
KSE;1995;18
KSE;1996;5
KSE;1997;7
KSE;1998;6
KSE;1999;8
KSE;2000;8
KSE;2001;7
KSE;2002;16
KSE;2003;6
KSE;2004;7
KSE;2005;6
KSE;2006;6
KSE;2007;14
KSE;2008;13
