 

stn;time;rsd300y0
COU;1897;4
COU;1898;4
COU;1899;4
COU;1900;4
COU;1901;5
COU;1902;3
COU;1903;2
COU;1904;4
COU;1905;2
COU;1906;5
COU;1907;4
COU;1908;6
COU;1909;5
COU;1910;7
COU;1911;3
COU;1912;5
COU;1913;4
COU;1914;5
COU;1915;4
COU;1916;7
COU;1917;2
COU;1918;7
COU;1919;5
COU;1920;1
COU;1921;1
COU;1922;5
COU;1923;7
COU;1924;5
COU;1925;7
COU;1926;3
COU;1927;4
COU;1928;9
COU;1929;2
COU;1930;5
COU;1931;7
COU;1932;5
COU;1933;3
COU;1934;2
COU;1935;7
COU;1936;5
COU;1937;4
COU;1938;6
COU;1939;5
COU;1940;9
COU;1941;0
COU;1942;6
COU;1943;1
COU;1944;8
COU;1945;5
COU;1946;4
COU;1947;4
COU;1948;6
COU;1949;2
COU;1950;7
COU;1951;6
COU;1952;1
COU;1953;4
COU;1954;9
COU;1955;7
COU;1956;5
COU;1957;4
COU;1958;5
COU;1959;3
COU;1960;4
COU;1961;5
COU;1962;7
COU;1963;6
COU;1964;2
COU;1965;4
COU;1966;3
COU;1967;4
COU;1968;5
COU;1969;4
COU;1970;5
COU;1971;2
COU;1972;3
COU;1973;3
COU;1974;3
COU;1975;2
COU;1976;2
COU;1977;6
COU;1978;7
COU;1979;4
COU;1980;2
COU;1981;4
COU;1982;6
COU;1983;9
COU;1984;2
COU;1985;1
COU;1986;8
COU;1987;7
COU;1988;6
COU;1989;3
COU;1990;8
COU;1991;6
COU;1992;6
COU;1993;4
COU;1994;7
COU;1995;6
COU;1996;4
COU;1997;3
COU;1998;4
COU;1999;9
COU;2000;5
COU;2001;5
COU;2002;6
COU;2003;2
COU;2004;8
COU;2005;2
COU;2006;9
COU;2007;9
COU;2008;6
COU;2009;2
COU;2010;1
COU;2011;1
COU;2012;6
COU;2013;8
COU;2014;2
COU;2015;8
COU;2016;3
COU;2017;4
COU;2018;7
COU;2019;3
COU;2020;3
