 

stn;time;rre002mx
ZHNUR;201602;15.3
ZHNUR;201603;11.2
ZHNUR;201604;23.9
ZHNUR;201605;84.8
ZHNUR;201606;34.7
ZHNUR;201607;62.7
ZHNUR;201608;38.1
ZHNUR;201609;24.6
ZHNUR;201610;24.4
ZHNUR;201611;36.9
ZHNUR;201612;0.9
ZHNUR;201701;34.9
ZHNUR;201702;33.0
ZHNUR;201703;16.4
ZHNUR;201704;54.5
ZHNUR;201705;26.7
ZHNUR;201706;35.9
ZHNUR;201707;33.1
ZHNUR;201708;35.2
ZHNUR;201709;49.9
ZHNUR;201710;15.0
ZHNUR;201711;29.7
ZHNUR;201712;24.9
ZHNUR;201801;35.7
ZHNUR;201802;16.2
ZHNUR;201803;14.4
ZHNUR;201804;23.3
ZHNUR;201805;25.8
ZHNUR;201806;42.2
ZHNUR;201807;40.6
ZHNUR;201808;53.9
ZHNUR;201809;50.5
ZHNUR;201810;29.6
ZHNUR;201811;4.2
ZHNUR;201812;47.4
ZHNUR;201901;23.4
ZHNUR;201902;17.6
ZHNUR;201903;33.5
ZHNUR;201904;18.4
ZHNUR;201905;61.6
ZHNUR;201906;48.7
ZHNUR;201907;30.8
ZHNUR;201908;31.1
ZHNUR;201909;22.3
ZHNUR;201910;29.7
ZHNUR;201911;20.4
ZHNUR;201912;17.0
ZHNUR;202001;15.1
ZHNUR;202002;23.8
ZHNUR;202003;22.1
ZHNUR;202004;10.2
ZHNUR;202005;17.1
ZHNUR;202006;26.3
ZHNUR;202007;17.8
ZHNUR;202008;54.2
ZHNUR;202009;19.2
ZHNUR;202010;16.1
ZHNUR;202011;10.9
ZHNUR;202012;17.6
ZHNUR;202101;57.9
ZHNUR;202102;18.1
ZHNUR;202103;16.0
ZHNUR;202104;10.8
ZHNUR;202105;33.5
