 

stn;time;rre150mx
TGLOM;201602;12.2
TGLOM;201603;-
TGLOM;201604;14.0
TGLOM;201605;36.8
TGLOM;201606;34.2
TGLOM;201607;22.2
TGLOM;201608;41.8
TGLOM;201609;16.6
TGLOM;201610;8.4
TGLOM;201611;19.8
TGLOM;201612;0.4
TGLOM;201701;10.4
TGLOM;201702;10.6
TGLOM;201703;-
TGLOM;201704;35.8
TGLOM;201705;14.6
TGLOM;201706;25.6
TGLOM;201707;18.8
TGLOM;201708;35.8
TGLOM;201709;26.0
TGLOM;201710;13.8
TGLOM;201711;26.8
TGLOM;201712;18.6
TGLOM;201801;28.4
TGLOM;201802;16.6
TGLOM;201803;10.4
TGLOM;201804;4.6
TGLOM;201805;8.0
