 

stn;time;rre150m0
SAS;196707;38.0
SAS;196708;66.3
SAS;196709;90.1
SAS;196710;13.9
SAS;196711;33.7
SAS;196712;31.8
SAS;196801;63.5
SAS;196802;19.8
SAS;196803;19.1
SAS;196804;42.1
SAS;196805;171.9
SAS;196806;65.9
SAS;196807;45.5
SAS;196808;105.2
SAS;196809;73.9
SAS;196810;21.5
SAS;196811;266.9
SAS;196812;60.5
SAS;196901;35.4
SAS;196902;30.5
SAS;196903;21.1
SAS;196904;48.0
SAS;196905;178.2
SAS;196906;116.5
SAS;196907;36.7
SAS;196908;53.2
SAS;196909;49.4
SAS;196910;5.5
SAS;196911;61.9
SAS;196912;25.3
SAS;197001;34.3
SAS;197002;99.0
SAS;197003;34.2
SAS;197004;102.8
SAS;197005;76.3
SAS;197006;93.7
SAS;197007;26.8
SAS;197008;80.6
SAS;197009;15.9
SAS;197010;104.5
SAS;197011;32.1
SAS;197012;30.4
SAS;197101;27.7
SAS;197102;12.7
SAS;197103;128.4
SAS;197104;41.9
SAS;197105;83.5
SAS;197106;83.2
SAS;197107;21.2
SAS;197108;83.0
SAS;197109;9.0
SAS;197110;6.6
SAS;197111;159.0
SAS;197112;17.4
SAS;197201;36.7
SAS;197202;130.6
SAS;197203;63.2
SAS;197204;68.6
SAS;197205;47.0
SAS;197206;144.0
SAS;197207;23.2
SAS;197208;85.0
SAS;197209;54.2
SAS;197210;37.1
SAS;197211;93.5
SAS;197212;7.4
SAS;197301;23.8
SAS;197302;8.8
SAS;197303;3.7
SAS;197304;37.9
SAS;197305;42.4
SAS;197306;137.8
SAS;197307;116.0
SAS;197308;56.1
SAS;197309;66.3
SAS;197310;55.0
SAS;197311;11.7
SAS;197312;62.4
SAS;197401;4.1
SAS;197402;77.7
SAS;197403;48.1
SAS;197404;13.9
SAS;197405;47.7
SAS;197406;44.4
SAS;197407;17.2
SAS;197408;67.1
SAS;197409;38.3
SAS;197410;49.7
SAS;197411;63.8
SAS;197412;17.5
SAS;197501;43.7
SAS;197502;2.2
SAS;197503;181.4
SAS;197504;58.5
SAS;197505;157.5
SAS;197506;45.6
SAS;197507;47.5
SAS;197508;88.2
SAS;197509;116.8
SAS;197510;48.4
SAS;197511;157.5
SAS;197512;4.2
SAS;197601;3.5
SAS;197602;17.3
SAS;197603;8.7
SAS;197604;81.1
SAS;197605;23.1
SAS;197606;39.7
SAS;197607;57.5
SAS;197608;63.8
SAS;197609;63.6
SAS;197610;276.5
SAS;197611;123.1
SAS;197612;57.5
SAS;197701;56.0
SAS;197702;61.1
SAS;197703;116.0
SAS;197704;183.5
SAS;197705;229.1
SAS;197706;74.7
SAS;197707;89.0
SAS;197708;125.8
SAS;197709;8.9
SAS;197710;220.1
SAS;197711;42.9
SAS;197712;68.4
SAS;197801;150.4
SAS;197802;70.3
SAS;197803;71.0
SAS;197804;39.7
SAS;197805;110.8
SAS;197806;93.8
SAS;197807;43.9
SAS;197808;78.3
SAS;197809;4.1
SAS;197810;91.4
SAS;197811;11.0
SAS;197812;68.3
SAS;197901;24.5
SAS;197902;52.8
SAS;197903;165.7
SAS;197904;30.5
SAS;197905;46.0
SAS;197906;24.7
SAS;197907;12.8
SAS;197908;115.3
SAS;197909;46.6
SAS;197910;224.5
SAS;197911;77.0
SAS;197912;158.5
SAS;198001;43.1
SAS;198002;66.8
SAS;198003;188.2
SAS;198004;7.2
SAS;198005;50.7
SAS;198006;114.3
SAS;198007;52.4
SAS;198008;64.9
SAS;198009;16.6
SAS;198010;106.2
SAS;198011;16.9
SAS;198012;8.9
SAS;198101;118.5
SAS;198102;13.0
SAS;198103;270.4
SAS;198104;65.8
SAS;198105;148.9
SAS;198106;92.2
SAS;198107;82.8
SAS;198108;11.2
