 

stn;time;rs1000y0
IYSTZ;1957;0
IYSTZ;1958;0
IYSTZ;1959;0
IYSTZ;1960;0
IYSTZ;1961;0
IYSTZ;1962;0
IYSTZ;1963;0
IYSTZ;1964;0
IYSTZ;1965;0
IYSTZ;1966;0
IYSTZ;1967;0
IYSTZ;1968;0
IYSTZ;1969;0
IYSTZ;1970;0
IYSTZ;1971;0
IYSTZ;1972;0
IYSTZ;1973;0
IYSTZ;1974;0
IYSTZ;1975;0
IYSTZ;1976;0
IYSTZ;1977;0
IYSTZ;1978;0
IYSTZ;1979;0
IYSTZ;1980;0
IYSTZ;1981;0
IYSTZ;1982;0
IYSTZ;1983;0
IYSTZ;1984;0
IYSTZ;1985;0
IYSTZ;1986;0
IYSTZ;1987;0
IYSTZ;1988;0
IYSTZ;1989;0
IYSTZ;1990;0
IYSTZ;1991;0
IYSTZ;1992;0
IYSTZ;1993;0
IYSTZ;1994;0
IYSTZ;1995;0
IYSTZ;1996;0
IYSTZ;1997;0
IYSTZ;1998;0
IYSTZ;1999;0
IYSTZ;2000;0
IYSTZ;2001;0
IYSTZ;2002;0
IYSTZ;2003;0
