 

stn;time;rre150y0
RIC;1901;1574.6
RIC;1902;1681.6
RIC;1903;1547.8
RIC;1904;1455.3
RIC;1905;1609.6
RIC;1906;1662.9
RIC;1907;1497.5
RIC;1908;1501.6
RIC;1909;1687.5
RIC;1910;2292.8
RIC;1911;1153.0
RIC;1912;1947.2
RIC;1913;1841.0
RIC;1914;2100.7
RIC;1915;1850.6
RIC;1916;2163.4
RIC;1917;1619.0
RIC;1918;1654.2
RIC;1919;1867.9
RIC;1920;1347.3
RIC;1921;1255.6
RIC;1922;2242.9
RIC;1923;1729.7
RIC;1924;1760.0
RIC;1925;1581.3
RIC;1926;1737.4
RIC;1927;1963.8
RIC;1928;1772.6
RIC;1929;1380.0
RIC;1930;2083.6
RIC;1931;1837.1
RIC;1932;1669.0
RIC;1933;1686.6
RIC;1934;1424.0
RIC;1935;2006.4
RIC;1936;1817.9
RIC;1937;1754.1
RIC;1938;1561.5
RIC;1939;2020.4
RIC;1940;2086.6
RIC;1941;1637.8
RIC;1942;1558.3
RIC;1943;1465.4
RIC;1944;1929.4
RIC;1945;1890.0
RIC;1946;1495.5
RIC;1947;1500.2
RIC;1948;1803.7
RIC;1949;1216.7
RIC;1950;1708.9
RIC;1951;1819.6
RIC;1952;2141.0
RIC;1953;1508.6
RIC;1954;2001.9
RIC;1955;1966.7
RIC;1956;1881.4
RIC;1957;1791.7
RIC;1958;2072.5
RIC;1959;1385.5
RIC;1960;2012.0
RIC;1961;1617.2
RIC;1962;1582.1
RIC;1963;1534.2
RIC;1964;1519.7
RIC;1965;2288.1
RIC;1966;2226.3
RIC;1967;1725.2
RIC;1968;1779.8
RIC;1969;1655.5
RIC;1970;2051.6
RIC;1971;1370.3
RIC;1972;1694.0
RIC;1973;1762.4
RIC;1974;2308.0
RIC;1975;1767.8
RIC;1976;1505.5
RIC;1977;1991.2
RIC;1978;1884.5
RIC;1979;1894.7
RIC;1980;1982.3
RIC;1981;2131.4
RIC;1982;1733.0
RIC;1983;1689.5
RIC;1984;1793.4
RIC;1985;1567.6
RIC;1986;1754.3
RIC;1987;1942.9
RIC;1988;2009.1
RIC;1989;1653.8
RIC;1990;1829.9
RIC;1991;1543.3
RIC;1992;1714.9
RIC;1993;1822.6
RIC;1994;2047.0
RIC;1995;2277.8
RIC;1996;1578.5
RIC;1997;1666.3
RIC;1998;1828.6
RIC;1999;2502.1
RIC;2000;2157.1
RIC;2001;2252.6
RIC;2002;2272.8
RIC;2003;1494.0
RIC;2004;1658.1
RIC;2005;1641.5
RIC;2006;2015.7
RIC;2007;1972.8
RIC;2008;1862.6
RIC;2009;1778.0
RIC;2010;2096.8
RIC;2011;1678.0
RIC;2012;2086.9
RIC;2013;1987.2
RIC;2014;1969.9
RIC;2015;1633.8
RIC;2016;2070.9
RIC;2017;2113.7
RIC;2018;1464.1
RIC;2019;1999.7
RIC;2020;1805.9
