 

stn;time;rre150yx
FRI;1926;44.9
FRI;1927;41.2
FRI;1928;35.5
FRI;1929;36.1
FRI;1930;52.2
FRI;1931;53.3
FRI;1932;39.2
FRI;1933;31.0
FRI;1934;44.2
FRI;1935;52.0
FRI;1936;39.5
FRI;1937;46.5
FRI;1938;41.3
FRI;1939;54.5
FRI;1940;48.5
FRI;1941;33.5
FRI;1942;41.9
FRI;1943;28.8
FRI;1944;48.6
FRI;1945;65.1
FRI;1946;34.2
FRI;1947;34.7
FRI;1948;38.4
FRI;1949;24.0
FRI;1950;33.7
FRI;1951;44.5
FRI;1952;52.9
FRI;1953;35.3
FRI;1954;52.2
FRI;1955;39.2
FRI;1956;58.8
FRI;1957;46.0
FRI;1958;40.1
FRI;1959;41.2
FRI;1960;37.8
FRI;1961;28.5
FRI;1962;56.2
FRI;1963;42.2
FRI;1964;53.0
FRI;1965;33.7
FRI;1966;45.5
FRI;1967;27.8
FRI;1968;49.5
FRI;1969;43.0
FRI;1970;34.6
FRI;1971;33.1
FRI;1972;39.5
FRI;1973;38.0
FRI;1974;35.9
FRI;1975;35.5
FRI;1976;33.7
FRI;1977;39.1
FRI;1978;55.8
FRI;1979;46.5
FRI;1980;58.7
FRI;1981;83.9
FRI;1982;48.1
FRI;1983;28.9
FRI;1984;27.9
FRI;1985;33.6
FRI;1986;39.9
FRI;1987;62.0
FRI;1988;32.2
FRI;1989;27.6
FRI;1990;37.9
FRI;1991;39.5
FRI;1992;56.1
FRI;1993;41.7
FRI;1994;43.0
FRI;1995;56.6
FRI;1996;58.2
FRI;1997;49.1
FRI;1998;38.8
FRI;1999;52.1
FRI;2000;86.7
FRI;2001;34.3
FRI;2002;46.1
FRI;2003;28.6
FRI;2004;42.1
FRI;2005;26.8
FRI;2006;57.6
FRI;2007;62.6
FRI;2008;42.5
FRI;2009;62.0
FRI;2010;41.3
FRI;2011;28.5
FRI;2012;34.8
FRI;2013;48.0
FRI;2014;38.2
FRI;2015;39.8
FRI;2016;66.5
FRI;2017;44.1
FRI;2018;32.7
FRI;2019;26.9
FRI;2020;34.1
