 

stn;time;brefard0
ZWE;20050601;0
ZWE;20050602;0
ZWE;20050603;219
ZWE;20050604;0
ZWE;20050605;0
ZWE;20050606;0
ZWE;20050607;0
ZWE;20050608;0
ZWE;20050609;0
ZWE;20050610;0
ZWE;20050611;0
ZWE;20050612;17
ZWE;20050613;93
ZWE;20050614;0
ZWE;20050615;0
ZWE;20050616;0
ZWE;20050617;0
ZWE;20050618;0
ZWE;20050619;44
ZWE;20050620;124
ZWE;20050621;12
ZWE;20050622;46
ZWE;20050623;340
ZWE;20050624;424
ZWE;20050625;30
ZWE;20050626;0
ZWE;20050627;11
ZWE;20050628;112
ZWE;20050629;115
ZWE;20050630;0
ZWE;20050701;1
ZWE;20050702;0
ZWE;20050703;0
ZWE;20050704;98
ZWE;20050705;0
ZWE;20050706;0
ZWE;20050707;0
ZWE;20050708;0
ZWE;20050709;0
ZWE;20050710;0
ZWE;20050711;0
ZWE;20050712;1
ZWE;20050713;0
ZWE;20050714;0
ZWE;20050715;0
ZWE;20050716;154
ZWE;20050717;1
ZWE;20050718;437
ZWE;20050719;9
ZWE;20050720;0
ZWE;20050721;0
ZWE;20050722;0
ZWE;20050723;0
ZWE;20050724;150
ZWE;20050725;284
ZWE;20050726;4
ZWE;20050727;0
ZWE;20050728;0
ZWE;20050729;143
ZWE;20050730;0
ZWE;20050731;0
ZWE;20050801;2
ZWE;20050802;0
ZWE;20050803;0
ZWE;20050804;0
ZWE;20050805;0
ZWE;20050806;1
ZWE;20050807;0
ZWE;20050808;0
ZWE;20050809;0
ZWE;20050810;0
ZWE;20050811;46
ZWE;20050812;0
ZWE;20050813;0
ZWE;20050814;67
ZWE;20050815;0
ZWE;20050816;0
ZWE;20050817;0
ZWE;20050818;201
ZWE;20050819;88
ZWE;20050820;1
ZWE;20050821;0
ZWE;20050822;0
ZWE;20050823;0
ZWE;20050824;0
ZWE;20050825;0
ZWE;20050826;0
ZWE;20050827;0
ZWE;20050828;0
ZWE;20050829;0
ZWE;20050830;0
ZWE;20050831;0
ZWE;20050901;0
ZWE;20050902;12
ZWE;20050903;2
ZWE;20050904;0
ZWE;20050905;101
ZWE;20050906;1
ZWE;20050907;0
ZWE;20050908;0
ZWE;20050909;8
ZWE;20050910;39
ZWE;20050911;3
ZWE;20050912;0
ZWE;20050913;0
ZWE;20050914;0
ZWE;20050915;0
ZWE;20050916;0
ZWE;20050917;0
ZWE;20050918;0
ZWE;20050919;0
ZWE;20050920;0
ZWE;20050921;0
ZWE;20050922;0
ZWE;20050923;0
ZWE;20050924;0
ZWE;20050925;5
ZWE;20050926;0
ZWE;20050927;1
ZWE;20050928;0
ZWE;20050929;0
ZWE;20050930;0
ZWE;20051001;0
ZWE;20051002;0
ZWE;20051003;0
ZWE;20051004;0
ZWE;20051005;0
ZWE;20051006;0
ZWE;20051007;0
ZWE;20051008;0
ZWE;20051009;0
ZWE;20051010;0
ZWE;20051011;0
ZWE;20051012;0
ZWE;20051013;0
ZWE;20051014;0
ZWE;20051015;0
ZWE;20051016;0
ZWE;20051017;0
ZWE;20051018;0
ZWE;20051019;0
ZWE;20051020;0
ZWE;20051021;0
ZWE;20051022;1
ZWE;20051023;0
ZWE;20051024;0
ZWE;20051025;0
ZWE;20051026;0
ZWE;20051027;0
ZWE;20051028;0
ZWE;20051029;0
ZWE;20051030;0
ZWE;20051031;0
ZWE;20051101;0
ZWE;20051102;0
ZWE;20051103;0
ZWE;20051104;0
ZWE;20051105;0
ZWE;20051106;0
ZWE;20051107;0
ZWE;20051108;0
ZWE;20051109;0
ZWE;20051110;0
ZWE;20051111;0
ZWE;20051112;0
ZWE;20051113;0
ZWE;20051114;0
ZWE;20051115;0
ZWE;20051116;0
ZWE;20051117;0
ZWE;20051118;0
ZWE;20051119;0
ZWE;20051120;0
ZWE;20051121;0
ZWE;20051122;0
ZWE;20051123;0
ZWE;20051124;0
ZWE;20051125;0
ZWE;20051126;0
ZWE;20051127;0
ZWE;20051128;0
ZWE;20051129;0
ZWE;20051130;0
ZWE;20051201;0
ZWE;20051202;0
ZWE;20051203;0
ZWE;20051204;0
ZWE;20051205;0
ZWE;20051206;0
ZWE;20051207;0
ZWE;20051208;0
ZWE;20051209;0
ZWE;20051210;0
ZWE;20051211;0
ZWE;20051212;0
ZWE;20051213;0
ZWE;20051214;0
ZWE;20051215;0
ZWE;20051216;0
ZWE;20051217;0
ZWE;20051218;0
ZWE;20051219;0
ZWE;20051220;0
ZWE;20051221;0
ZWE;20051222;0
ZWE;20051223;0
ZWE;20051224;0
ZWE;20051225;0
ZWE;20051226;0
ZWE;20051227;0
ZWE;20051228;0
ZWE;20051229;0
ZWE;20051230;0
ZWE;20051231;0
ZWE;20060101;0
ZWE;20060102;0
ZWE;20060103;0
ZWE;20060104;0
ZWE;20060105;0
ZWE;20060106;0
ZWE;20060107;0
ZWE;20060108;0
ZWE;20060109;0
ZWE;20060110;0
ZWE;20060111;0
ZWE;20060112;0
ZWE;20060113;0
ZWE;20060114;0
ZWE;20060115;0
ZWE;20060116;0
ZWE;20060117;0
ZWE;20060118;0
ZWE;20060119;0
ZWE;20060120;0
ZWE;20060121;0
ZWE;20060122;0
ZWE;20060123;0
ZWE;20060124;0
ZWE;20060125;0
ZWE;20060126;0
ZWE;20060127;0
ZWE;20060128;0
ZWE;20060129;0
ZWE;20060130;0
ZWE;20060131;0
ZWE;20060201;0
ZWE;20060202;0
ZWE;20060203;0
ZWE;20060204;0
ZWE;20060205;0
ZWE;20060206;0
ZWE;20060207;0
ZWE;20060208;0
ZWE;20060209;0
ZWE;20060210;0
ZWE;20060211;0
ZWE;20060212;0
ZWE;20060213;0
ZWE;20060214;0
ZWE;20060215;0
ZWE;20060216;3
ZWE;20060217;0
ZWE;20060218;0
ZWE;20060219;0
ZWE;20060220;0
ZWE;20060221;0
ZWE;20060222;0
ZWE;20060223;0
ZWE;20060224;0
ZWE;20060225;0
ZWE;20060226;0
ZWE;20060227;0
ZWE;20060228;0
ZWE;20060301;0
ZWE;20060302;0
ZWE;20060303;0
ZWE;20060304;0
ZWE;20060305;0
ZWE;20060306;0
ZWE;20060307;0
ZWE;20060308;0
ZWE;20060309;0
ZWE;20060310;0
ZWE;20060311;0
ZWE;20060312;0
ZWE;20060313;0
ZWE;20060314;0
ZWE;20060315;0
ZWE;20060316;0
ZWE;20060317;0
ZWE;20060318;0
ZWE;20060319;0
ZWE;20060320;0
ZWE;20060321;1
ZWE;20060322;5
ZWE;20060323;0
ZWE;20060324;0
ZWE;20060325;0
ZWE;20060326;0
ZWE;20060327;0
ZWE;20060328;5
ZWE;20060329;0
ZWE;20060330;0
ZWE;20060331;0
ZWE;20060401;0
ZWE;20060402;0
ZWE;20060403;0
ZWE;20060404;0
ZWE;20060405;0
ZWE;20060406;0
ZWE;20060407;0
ZWE;20060408;0
ZWE;20060409;0
ZWE;20060410;0
ZWE;20060411;0
ZWE;20060412;0
ZWE;20060413;0
ZWE;20060414;0
ZWE;20060415;0
ZWE;20060416;0
ZWE;20060417;0
ZWE;20060418;0
ZWE;20060419;0
ZWE;20060420;0
ZWE;20060421;0
ZWE;20060422;15
ZWE;20060423;0
ZWE;20060424;17
ZWE;20060425;3
ZWE;20060426;1
ZWE;20060427;0
ZWE;20060428;0
ZWE;20060429;0
ZWE;20060430;0
ZWE;20060501;0
ZWE;20060502;0
ZWE;20060503;0
ZWE;20060504;0
ZWE;20060505;29
ZWE;20060506;3
ZWE;20060507;0
ZWE;20060508;50
ZWE;20060509;0
ZWE;20060510;0
ZWE;20060511;0
ZWE;20060512;1
ZWE;20060513;53
ZWE;20060514;0
ZWE;20060515;1
ZWE;20060516;96
ZWE;20060517;0
ZWE;20060518;28
ZWE;20060519;1
ZWE;20060520;0
ZWE;20060521;0
ZWE;20060522;63
ZWE;20060523;0
ZWE;20060524;0
ZWE;20060525;0
ZWE;20060526;0
ZWE;20060527;0
ZWE;20060528;0
ZWE;20060529;7
ZWE;20060530;0
ZWE;20060531;0
ZWE;20060601;0
ZWE;20060602;0
ZWE;20060603;0
ZWE;20060604;0
ZWE;20060605;0
ZWE;20060606;0
ZWE;20060607;0
ZWE;20060608;0
ZWE;20060609;0
ZWE;20060610;0
ZWE;20060611;0
ZWE;20060612;0
ZWE;20060613;4
ZWE;20060614;2
ZWE;20060615;1
ZWE;20060616;102
ZWE;20060617;257
ZWE;20060618;214
ZWE;20060619;55
ZWE;20060620;1
ZWE;20060621;56
ZWE;20060622;0
ZWE;20060623;0
ZWE;20060624;193
ZWE;20060625;120
ZWE;20060626;2
ZWE;20060627;205
ZWE;20060628;62
ZWE;20060629;102
ZWE;20060630;0
ZWE;20060701;0
ZWE;20060702;0
ZWE;20060703;97
ZWE;20060704;7
ZWE;20060705;669
ZWE;20060706;8
ZWE;20060707;3
ZWE;20060708;0
ZWE;20060709;0
